event_id,event_name,platform,event_status,event_group,event_desc,param_count,param_keys
sp_color_subfun_click,,"Android,iOS",未管理,,,7,"mode,方式,icon_name,entrance_type,点击,分类,component_version"
sp_color_subfun_yes,,"Android,iOS",未管理,,,24,"曝光,饱和度,色调,高光,色温,颗粒,画质修复,HSL_saturation,HSL_hues,对比度,icon_name,阴影,component_version,mode,亮度,清晰度,锐化,HSL_brightness,暗角,褪色,智能增强,光感,entrance_type,分类"
sp_colorno,,"Android,iOS",未管理,,,4,"mode,icon_name,entrance_type,component_version"
sp_coloryes,,"Android,iOS",未管理,,,5,"mode,ab_subfunction,icon_name,entrance_type,component_version"
sp_compression_cancel,,Android,未管理,,,8,"mode,duration,consuming_time,resolution,percent,icon_name,compression_mode,component_version"
sp_compression_success,,Android,未管理,,,7,"mode,duration,consuming_time,resolution,icon_name,compression_mode,component_version"
sp_content_import,导入,"Android,iOS",已管理,,导入,13,"来源,分辨率档位,import_tab,icon_name,compression_mode,component_version,mode,duration,is_batch,尺寸,if_search,类型,分类"
sp_content_lack_click,,"Android,iOS",未管理,,,6,"mode,位置,icon_name,类型,分类,component_version"
sp_content_lack_show,,"Android,iOS",未管理,,,4,"mode,位置,icon_name,component_version"
sp_content_lack_success,,"Android,iOS",未管理,,,4,"mode,icon_name,类型,component_version"
sp_content_page_balance_click,,Android,未管理,,,5,"mode,is_enough,icon_name,file_num,component_version"
sp_content_page_close,,"Android,iOS",未管理,,,6,"mode,is_cut,icon_name,file_num,is_delete,component_version"
sp_content_page_cut_completed,,Android,未管理,,,6,"mode,duration,ori_duration,is_single,icon_name,component_version"
sp_content_page_deal_btn_click,,"Android,iOS",未管理,,,9,"photo_num,mode,target_type,enter_type,video_num,material_id,icon_name,file_num,component_version"
sp_content_page_enter,,"Android,iOS",未管理,,,5,"mode,enter_type,icon_name,file_num,component_version"
sp_content_page_tips_click,,Android,未管理,,,3,"mode,icon_name,component_version"
sp_content_resolution_intercept,,Android,未管理,,,6,"mode,intercept_reason,resolution_type,media_type,icon_name,component_version"
sp_contour,,"Android,iOS",未管理,,,5,"mode,来源,if_search,icon_name,component_version"
sp_contour_apply,,"Android,iOS",未管理,,,20,"nose,下巴,脸颊,eyebrow,chin,cheek,face_use,鼻子,forehead,嘴巴,全脸立体,icon_name,component_version,mode,lower_jaw,face,mouth,嘴唇,前额,眉毛"
sp_contour_apply_new,,"Android,iOS",未管理,,,5,"mode,subfunction,ab_subfunction,icon_name,component_version"
sp_contour_face_recover_window_click,,iOS,未管理,,,4,"mode,btn_name,icon_name,component_version"
sp_contour_face_recover_window_show,,iOS,未管理,,,3,"mode,icon_name,component_version"
sp_contour_no,,"Android,iOS",未管理,,,4,"mode,if_search,icon_name,component_version"
sp_contour_region_click,,iOS,未管理,,,6,"mode,click_type,if_search,region,icon_name,component_version"
sp_contour_reset,,iOS,未管理,,,4,"mode,icon_name,类型,component_version"
sp_contour_tab_click,,"Android,iOS",未管理,,,6,"mode,click_type,tab_name,if_search,icon_name,component_version"
sp_contour_use_yes,,"Android,iOS",未管理,,,21,"nose,下巴,脸颊,eyebrow,chin,cheek,face_use,鼻子,forehead,嘴巴,全脸立体,icon_name,component_version,mode,lower_jaw,眼睛,face,mouth,嘴唇,前额,眉毛"
sp_contour_yes,,"Android,iOS",未管理,,,4,"mode,is_portrait,icon_name,component_version"
sp_course_click,,Android,未管理,,,3,"mode,icon_name,component_version"
sp_cut,,"Android,iOS",未管理,,,5,"mode,if_search,icon_name,类型,component_version"
sp_cut_adjust_click,,"Android,iOS",未管理,,,6,"mode,click_type,if_search,icon_name,分类,component_version"
sp_cut_apply,,"Android,iOS",未管理,,,9,"纵向矫正角度,mode,旋转角度,横向矫正角度,裁剪比例,icon_name,cut_size,类型,component_version"
sp_cut_reset,,"Android,iOS",未管理,,,3,"mode,icon_name,component_version"
sp_cut_size_click,,"Android,iOS",未管理,,,6,"mode,click_type,尺寸,if_search,icon_name,component_version"
sp_cut_tab,,"Android,iOS",未管理,,,6,"mode,click_type,if_search,icon_name,分类,component_version"
sp_cutno,,"Android,iOS",未管理,,,4,"mode,if_search,icon_name,component_version"
sp_cutyes,,"Android,iOS",未管理,,,9,"纵向矫正角度,mode,旋转角度,横向矫正角度,if_search,裁剪比例,icon_name,类型,component_version"
sp_dark_circles,,"Android,iOS",未管理,,,5,"mode,来源,if_search,icon_name,component_version"
sp_dark_circles_apply,,"Android,iOS",未管理,,,5,"mode,mod,if_search,icon_name,component_version"
sp_dark_circles_yes,,"Android,iOS",未管理,,,7,"is_auto,mode,is_portrait,is_manual,if_search,icon_name,component_version"
sp_draft_check_valid,,iOS,未管理,,,1,code
sp_draft_data,,iOS,未管理,,,6,"mode,size_new,count,if_search,icon_name,component_version"
sp_draft_import_info,,"Android,iOS",未管理,,,7,"mode,face_cut,anti_shake,portrait,body,icon_name,component_version"
sp_draft_rescue,,iOS,未管理,,,12,"totalDuration,mode,mediaVaildInfo,vaildBefore,timelineID,mediaCount,pipVaildInfo,vaildAfter,rescueDate,icon_name,createDate,component_version"
sp_edit,,"Android,iOS",未管理,,,6,"mode,来源,if_search,icon_name,position_id,component_version"
sp_edit_copy,,"Android,iOS",未管理,,,5,"mode,if_search,icon_name,分类,component_version"
sp_edit_cut,,"Android,iOS",未管理,,,5,"mode,if_search,icon_name,分类,component_version"
sp_edit_delete,,"Android,iOS",未管理,,,5,"mode,if_search,icon_name,分类,component_version"
sp_edit_exit_window_click,,"Android,iOS",未管理,,,5,"mode,btn_name,icon_name,类型,component_version"
sp_edit_exit_window_show,,"Android,iOS",未管理,,,4,"mode,icon_name,类型,component_version"
sp_edit_range,,"Android,iOS",未管理,,,4,"mode,if_search,icon_name,component_version"
sp_editno,,"Android,iOS",未管理,,,4,"mode,if_search,icon_name,component_version"
sp_edityes,,"Android,iOS",未管理,,,5,"mode,来源,if_search,icon_name,component_version"
sp_effect_window_click,,Android,未管理,,,6,"mode,click_type,if_search,icon_name,windowType,component_version"
sp_effect_window_show,,Android,未管理,,,5,"mode,window_type,if_search,icon_name,component_version"
sp_eliminate_click,,"Android,iOS",未管理,,,5,"mode,if_search,icon_name,entrance_type,component_version"
sp_eliminate_enter,,"Android,iOS",未管理,,,5,"mode,if_search,icon_name,entrance_type,component_version"
sp_enter,进入组件,"Android,iOS",已管理,,进入组件,19,"enter_from,时长,edit_enter_from,来源,trace_info,视频段数,icon_name,component_version,实况照片数,mode,is_live,if_search,from,first_source,模板ID,gif张数,图片张数,second_source,func_name"
sp_enter_source,,iOS,未管理,,,8,"mode,enter_from,edit_enter_from,if_search,first_source,icon_name,second_source,component_version"
sp_eraser_pen_click,,"Android,iOS",未管理,,,4,"mode,icon_name,pen_type,component_version"
sp_eraser_pen_contrast,,"Android,iOS",未管理,,,5,"mode,page_type,media_type,icon_name,component_version"
sp_eraser_pen_flag_click,,"Android,iOS",未管理,,,3,"mode,icon_name,component_version"
sp_eraser_pen_fullerase_click,,"Android,iOS",未管理,,,6,"mode,page_type,media_type,deal_cnt,icon_name,component_version"
sp_eraser_pen_preview_click,,Android,未管理,,,4,"mode,media_type,icon_name,component_version"
sp_eraser_pen_recognition_start,,"Android,iOS",未管理,,,4,"mode,icon_name,pen_type,component_version"
sp_eraser_pen_recognition_success,,Android,未管理,,,4,"mode,icon_name,pen_type,component_version"
sp_eraser_pen_reset,,"Android,iOS",未管理,,,3,"mode,icon_name,component_version"
sp_eraser_pen_reset_choose,,"Android,iOS",未管理,,,4,"mode,tab_name,icon_name,component_version"
sp_eraser_pen_size_change,,"Android,iOS",未管理,,,6,"mode,media_type,detail,icon_name,pen_type,component_version"
sp_eraser_pen_starterase_click,,"Android,iOS",未管理,,,3,"mode,icon_name,component_version"
sp_external_file_import,,Android,未管理,,,5,"mode,file_type,app_start_type,icon_name,component_version"
sp_external_file_import_start,,Android,未管理,,,4,"mode,app_start_type,icon_name,component_version"
sp_extract_subfunction_click,,"Android,iOS",未管理,,,5,"mode,classify,subfunction,icon_name,component_version"
sp_eye_facelist_click,,iOS,未管理,,,3,"mode,icon_name,component_version"
sp_eye_use_yes,,iOS,未管理,,,23,"mod_dark_circles,remove_eye_circle_auto,double_eyelids,mod_brighten,makeup_silkworm,light_vertical,light_lighting,silkworm_material_id,remove_eye_circle_manual,double_eyelids_material_id,icon_name,eyebag_remove,entrance_info,component_version,mode,silkworm,shining,light_clock,light_size,detail,light_horizontal,white_eye,light_material_id"
sp_eyes,,iOS,未管理,,,4,"mode,来源,icon_name,component_version"
sp_eyes_apply,,iOS,未管理,,,23,"mod_dark_circles,remove_eye_circle_auto,double_eyelids,mod_brighten,makeup_silkworm,light_vertical,light_lighting,silkworm_material_id,remove_eye_circle_manual,double_eyelids_material_id,icon_name,eyebag_remove,entrance_info,component_version,mode,silkworm,shining,light_clock,light_size,detail,light_horizontal,white_eye,light_material_id"
sp_eyes_material_yes,,iOS,未管理,,,5,"mode,material_type,material_id,icon_name,component_version"
sp_eyes_no,,iOS,未管理,,,3,"mode,icon_name,component_version"
sp_eyes_tab_click,,iOS,未管理,,,5,"mode,click_type,tab_name,icon_name,component_version"
sp_eyes_use,,iOS,未管理,,,6,"mode,use_type,slide,tab_name,icon_name,component_version"
sp_eyes_yes,,iOS,未管理,,,6,"mode,is_auto,is_portrait,is_manual,icon_name,component_version"
sp_face_clear_click,,"Android,iOS",未管理,,,5,"mode,if_search,icon_name,分类,component_version"
sp_face_clear_show,,"Android,iOS",未管理,,,4,"mode,if_search,icon_name,component_version"
sp_face_distinguish_click,,"Android,iOS",未管理,,,6,"mode,classify,if_search,icon_name,status,component_version"
sp_face_distinguish_success,,"Android,iOS",未管理,,,6,"mode,classify,face_nums,if_search,icon_name,component_version"
sp_face_enrich,,"Android,iOS",未管理,,,5,"mode,来源,if_search,icon_name,component_version"
sp_face_enrich_auto,,iOS,未管理,,,4,"mode,icon_name,status,component_version"
sp_face_enrich_no,,"Android,iOS",未管理,,,4,"mode,if_search,icon_name,component_version"
sp_face_enrich_subfunction_apply,,"Android,iOS",未管理,,,24,"eyebag_lift,chin,mouth_corner,lacrimal_groove,forehead,face_lift,icon_name,entrance_info,contour_lift,component_version,mouth_lift,mode,forehead_lift,nasal_base,cheeks,eyebrows,eye_lift,ab_subfunction,cheekbone,if_search,glasses_protect,auto_lift,eyehole,auto_enrich"
sp_face_enrich_subfunction_click,,"Android,iOS",未管理,,,5,"mode,subfunction,if_search,icon_name,component_version"
sp_face_enrich_subfunction_yes,,"Android,iOS",未管理,,,22,"eyebag_lift,chin,mouth_corner,lacrimal_groove,forehead,face_lift,icon_name,contour_lift,component_version,mouth_lift,mode,forehead_lift,nasal_base,cheeks,eyebrows,eye_lift,cheekbone,if_search,glasses_protect,auto_lift,eyehole,auto_enrich"
sp_face_enrich_yes,,"Android,iOS",未管理,,,7,"mode,subfunction,ab_subfunction,is_portrait,if_search,icon_name,component_version"
sp_face_lift_auto,,iOS,未管理,,,4,"mode,icon_name,status,component_version"
sp_face_lift_glasses_btn_click,,iOS,未管理,,,4,"mode,icon_name,status,component_version"
sp_face_plump_model_save_click,,iOS,未管理,,,3,"mode,icon_name,component_version"
sp_face_tab,,"Android,iOS",未管理,,,6,"mode,click_type,classify,icon_name,分类,component_version"
sp_face_window_show,,"Android,iOS",未管理,,,5,"mode,if_search,icon_name,分类,component_version"
sp_facelist_add_click,,"Android,iOS",未管理,,,5,"mode,classify,if_search,icon_name,component_version"
sp_facelist_add_fail,,iOS,未管理,,,4,"mode,classify,icon_name,component_version"
sp_facelist_add_success,,iOS,未管理,,,4,"mode,classify,icon_name,component_version"
sp_facelist_click,,iOS,未管理,,,5,"mode,module,if_search,icon_name,component_version"
sp_facelist_drag,,"Android,iOS",未管理,,,5,"mode,classify,if_search,icon_name,component_version"
sp_facelist_manage_click,,"Android,iOS",未管理,,,5,"mode,classify,if_search,icon_name,component_version"
sp_facelist_manage_no,,"Android,iOS",未管理,,,6,"mode,classify,mode_type,if_search,icon_name,component_version"
sp_facelist_manage_show,,"Android,iOS",未管理,,,5,"mode,classify,if_search,icon_name,component_version"
sp_facelist_manage_yes,,"Android,iOS",未管理,,,6,"mode,classify,mode_type,if_search,icon_name,component_version"
sp_facelist_merge_success,,"Android,iOS",未管理,,,4,"mode,classify,icon_name,component_version"
sp_facelist_mode_click,,"Android,iOS",未管理,,,5,"mode,mode_type,if_search,icon_name,component_version"
sp_facelist_show,,iOS,未管理,,,5,"mode,module,if_search,icon_name,component_version"
sp_facelist_split_click,,"Android,iOS",未管理,,,4,"mode,classify,icon_name,component_version"
sp_facelist_split_fail,,iOS,未管理,,,4,"mode,classify,icon_name,component_version"
sp_facelist_split_success,,"Android,iOS",未管理,,,4,"mode,classify,icon_name,component_version"
sp_facelist_split_window_click,,"Android,iOS",未管理,,,4,"mode,btn_name,icon_name,component_version"
sp_faceslimming,,"Android,iOS",未管理,,,5,"mode,来源,if_search,icon_name,component_version"
sp_filter,,"Android,iOS",未管理,,,5,"mode,来源,icon_name,entrance_type,component_version"
sp_filter_apply,,"Android,iOS",未管理,,,13,"滤镜分类ID,滑杆值,icon_name,素材ID,component_version,vip_tab,mode,is_collect,tab_id,is_recommend,filter_source,if_search,is_search"
sp_filter_class_tab,,"Android,iOS",未管理,,,4,"mode,滤镜分类ID,icon_name,component_version"
sp_filter_material_download,,"Android,iOS",未管理,,,7,"mode,filter_source,material_id,icon_name,entrance_type,is_search,component_version"
sp_filter_material_yes,,"Android,iOS",未管理,,,11,"vip_tab,mode,is_collect,category_id,is_recommend,filter_source,material_id,icon_name,entrance_type,is_search,component_version"
sp_filter_try,,"Android,iOS",未管理,,,11,"mode,is_collect,tab_id,is_recommend,滤镜分类ID,filter_source,icon_name,entrance_type,is_search,素材ID,component_version"
sp_filtercolor_contrast,,"Android,iOS",未管理,,,6,"mode,belong_tab,from,entrance_type,icon_name,component_version"
sp_filtercolor_no,,"Android,iOS",未管理,,,6,"mode,belong_tab,from,icon_name,entrance_type,component_version"
sp_filtercolor_reset,,"Android,iOS",未管理,,,5,"mode,from,entrance_type,icon_name,component_version"
sp_filtercolor_tab_click,,"Android,iOS",未管理,,,7,"mode,tab_name,from,type,icon_name,entrance_type,component_version"
sp_filtercolor_yes,,"Android,iOS",未管理,,,6,"mode,belong_tab,from,icon_name,entrance_type,component_version"
sp_filterno,,"Android,iOS",未管理,,,4,"mode,entrance_type,icon_name,component_version"
sp_filteryes,,"Android,iOS",未管理,,,7,"mode,来源,icon_name,entrance_type,素材ID,分类,component_version"
sp_foundation,,"Android,iOS",未管理,,,5,"mode,来源,if_search,icon_name,component_version"
sp_foundation_apply,,"Android,iOS",未管理,,,3,"mode,icon_name,component_version"
sp_foundation_yes,,"Android,iOS",未管理,,,3,"mode,icon_name,component_version"
sp_fullscreen,,"Android,iOS",未管理,,,6,"mode,classify,preview_type,if_search,icon_name,component_version"
sp_fullscreen_exit,,"Android,iOS",未管理,,,5,"mode,preview_type,if_search,icon_name,component_version"
sp_gender_recognition,,"Android,iOS",未管理,,,8,"mode,classify,if_search,female,icon_name,male,unknown,component_version"
sp_goedit,,"Android,iOS",未管理,,,5,"mode,来源,if_search,icon_name,component_version"
sp_guide_bubble_click,,iOS,未管理,,,5,"mode,function_name,if_search,icon_name,component_version"
sp_guide_bubble_no,,iOS,未管理,,,4,"mode,function_name,icon_name,component_version"
sp_guide_bubble_show,,iOS,未管理,,,4,"mode,function_name,icon_name,component_version"
sp_hair,,"Android,iOS",未管理,,,4,"mode,if_search,icon_name,component_version"
sp_hair_apply,,"Android,iOS",未管理,,,3,"mode,icon_name,component_version"
sp_hair_coloring_material_apply,,"Android,iOS",未管理,,,6,"mode,slide,is_vip,material_id,icon_name,component_version"
sp_hair_coloring_material_show,,"Android,iOS",未管理,,,5,"mode,is_vip,material_id,icon_name,component_version"
sp_hair_coloring_material_try,,"Android,iOS",未管理,,,5,"mode,is_vip,material_id,icon_name,component_version"
sp_hair_coloring_material_yes,,"Android,iOS",未管理,,,6,"mode,slide,is_vip,material_id,icon_name,component_version"
sp_hair_no,,"Android,iOS",未管理,,,3,"mode,icon_name,component_version"
sp_hair_quality_apply,,"Android,iOS",未管理,,,5,"mode,hair_removeoil,icon_name,hair_smooth,component_version"
sp_hair_quality_click,,"Android,iOS",未管理,,,5,"mode,click_type,name,icon_name,component_version"
sp_hair_quality_yes,,"Android,iOS",未管理,,,5,"mode,hair_removeoil,icon_name,hair_smooth,component_version"
sp_hair_quantity_apply,,"Android,iOS",未管理,,,8,"mode,full_skull,hair_line,hair_volume,high_skull,icon_name,hair_seam,component_version"
sp_hair_quantity_apply_new,,"Android,iOS",未管理,,,8,"mode,full_skull,hair_line,hair_volume,high_skull,icon_name,hair_seam,component_version"
sp_hair_quantity_click,,"Android,iOS",未管理,,,5,"mode,click_type,name,icon_name,component_version"
sp_hair_quantity_yes,,"Android,iOS",未管理,,,8,"mode,full_skull,hair_line,hair_volume,high_skull,icon_name,hair_seam,component_version"
sp_hair_quantity_yes_new,,"Android,iOS",未管理,,,8,"mode,full_skull,hair_line,hair_volume,high_skull,icon_name,hair_seam,component_version"
sp_hair_seam_apply,,Android,未管理,,,4,"mode,icon_name,switch_status,component_version"
sp_hair_seam_click,,"Android,iOS",未管理,,,4,"mode,icon_name,switch_status,component_version"
sp_hair_seam_yes,,Android,未管理,,,4,"mode,icon_name,switch_status,component_version"
sp_hair_smooth_switch_click,,"Android,iOS",未管理,,,4,"mode,icon_name,status,component_version"
sp_hair_subfuntion_click,,"Android,iOS",未管理,,,6,"mode,click_type,subfunction,if_search,icon_name,component_version"
sp_hair_yes,,"Android,iOS",未管理,,,3,"mode,icon_name,component_version"
sp_highdefinition_click,,"Android,iOS",未管理,,,6,"mode,classify,if_search,category,icon_name,component_version"
sp_home_subtab,,"Android,iOS",未管理,,,6,"mode,if_search,方式,icon_name,分类,component_version"
sp_homeback,,"Android,iOS",未管理,,,5,"mode,来源,if_search,icon_name,component_version"
sp_homesave,保存,"Android,iOS",已管理,,保存（仅记录是否使用功能，不记录子项）,140,"vip_material,帧率档位,setcover,智能运镜,画中画魔法照片,voice_enhancement,旋转,ab_concealer,cover,贴纸,media_type,默认分辨率档位,ab_subfunction,在线音乐,是否导出实况照片,是否来自草稿,shoulder,image_matting,canvas,watermark,effect_face_nums,分割,face_nums,lighting,音量,去双下巴,main_keyframe,无声检测,排序,voice_effect,haunch,beauty_model_num,内容片段色度抠图,if_search,magnifier,AI美容,朗读音频,vip_function,时长,import_format,skin,镜头,变速,eyes,删除,替换,component_version,beauty_magic,一键成片,video_stitching,画质修复数,精致五官,图片张数,转场,镜头追踪,保存方式,from_type,倒放,face_enrich,contour,人像数量,白牙,卡点,acne,是否直传,noise_cancelling,enter_from,skin_color,edit_enter_from,分辨率档位,icon_name,实况照片数,mode,画中画防抖片段数,人像个数,动画,first_source,rcon_fragment_ewatermark,removeoil,picinpic_ewatermark,音效,画中画滤镜,音乐,素材信息,clean_circle,同款分类,美妆,祛皱,is_voice_separate,边框,文字,手动瘦脸,复制,filtercolor_model_num,魔法照片,AR贴纸,来源,原始_人像个数,audio_separate_num,默认帧率档位,一键美颜,recording,is_parts_output,face_lift,视频段数,words_behind_cnt,export_format,duration,item_following,hair,内容片段防抖片段数,字幕,矫正,mosaic,裁剪,模板ID,画中画色度抠图,second_source,调色,美颜,teleprompter_import_text,蒙版,smooth,镜像,bronzer,is_text_screen,语音字幕,picinpic_keyframe,animate_combination,画中画调色,画中画,身材美型,淡入淡出,save_source,body_beauty_model_num,尺寸,滤镜,混合模式,gif张数,画中画裁剪"
sp_import,,"Android,iOS",未管理,,,5,"mode,if_search,icon_name,点击,component_version"
sp_import_size,,"Android,iOS",未管理,,,5,"mode,尺寸,if_search,icon_name,component_version"
sp_import_tab,,"Android,iOS",未管理,,,6,"mode,if_search,icon_name,类型,分类,component_version"
sp_keyframe_add,,"Android,iOS",未管理,,,5,"mode,classify,icon_name,component_version,add_type"
sp_keyframe_delete,,"Android,iOS",未管理,,,4,"mode,classify,icon_name,component_version"
sp_keyframe_function_click,,"Android,iOS",未管理,,,5,"mode,function_name,type,icon_name,component_version"
sp_keyframe_yes,,"Android,iOS",未管理,,,6,"mode,classify,if_search,icon_name,frame,component_version"
sp_livephoto_change,,Android,未管理,,,4,"mode,format,icon_name,component_version"
sp_makeup,,"Android,iOS",未管理,,,5,"mode,来源,if_search,icon_name,component_version"
sp_makeup_apply,,"Android,iOS",未管理,,,14,"腮红,套装,立体,美瞳,眼线,icon_name,component_version,mode,口红,双眼皮,if_search,眼影,眉毛,睫毛"
sp_makeup_click,,"Android,iOS",未管理,,,15,"卧蚕,腮红,套装,立体,美瞳,眼线,icon_name,component_version,mode,口红,双眼皮,if_search,眼影,眉毛,睫毛"
sp_makeup_eyes_tab,,"Android,iOS",未管理,,,6,"mode,click_type,if_search,icon_name,分类,component_version"
sp_makeup_material_save,,"Android,iOS",未管理,,,9,"mode,tab_id,subfunction,slide,is_vip,if_search,material_id,icon_name,component_version"
sp_makeup_material_try,,"Android,iOS",未管理,,,8,"mode,subfunction,slide,is_vip,if_search,material_id,icon_name,component_version"
sp_makeup_material_yes,,"Android,iOS",未管理,,,9,"mode,tab_id,subfunction,slide,is_vip,if_search,material_id,icon_name,component_version"
sp_makeup_no,,"Android,iOS",未管理,,,4,"mode,if_search,icon_name,component_version"
sp_makeup_tab,,"Android,iOS",未管理,,,6,"mode,click_type,if_search,icon_name,分类,component_version"
sp_makeup_yes,,"Android,iOS",未管理,,,6,"mode,来源,is_portrait,if_search,icon_name,component_version"
sp_makeup_yesuse,,"Android,iOS",未管理,,,14,"腮红,套装,立体,美瞳,眼线,icon_name,component_version,mode,口红,双眼皮,if_search,眼影,眉毛,睫毛"
sp_matte,,"Android,iOS",未管理,,,5,"mode,来源,if_search,icon_name,component_version"
sp_matte_apply,,"Android,iOS",未管理,,,8,"mode,auto,hair_removeoil,is_portrait,manual,icon_name,entrance_info,component_version"
sp_matte_yes,,"Android,iOS",未管理,,,4,"mode,if_search,icon_name,component_version"
sp_mirror,,"Android,iOS",未管理,,,5,"mode,if_search,icon_name,分类,component_version"
sp_mr_material_model_download_fail,,"Android,iOS",未管理,,,9,"mode,is_copy_fail,localize_id,error_code_description,uses_zip_foundation,if_search,error_code,icon_name,component_version"
sp_mr_material_model_download_start,,"Android,iOS",未管理,,,6,"mode,localize_id,uses_zip_foundation,if_search,icon_name,component_version"
sp_mr_material_model_download_success,,"Android,iOS",未管理,,,7,"mode,localize_id,download_time,uses_zip_foundation,if_search,icon_name,component_version"
sp_mr_material_model_files,,iOS,未管理,,,8,"mode,localize_id,files_num,if_search,original_files_num,icon_name,$files,component_version"
sp_next_button,,iOS,未管理,,,3,"mode,icon_name,component_version"
sp_normal_btn_start_click,,iOS,未管理,,,5,"mode,if_search,targer_type,icon_name,component_version"
sp_normal_exit_window_click,,"Android,iOS",未管理,,,5,"mode,btn_name,if_search,icon_name,component_version"
sp_normal_exit_window_show,,"Android,iOS",未管理,,,4,"mode,if_search,icon_name,component_version"
sp_organs,,"Android,iOS",未管理,,,7,"mode,来源,if_guide_bubble,if_search,icon_name,position_id,component_version"
sp_organs_apply,,"Android,iOS",未管理,,,143,"eyebrow_length_left,eyebrow_thickness_left,eye_length_left,面部-窄脸_right,眼睛-眼睑下至_left,eye_updown_left,眼睛-倾斜_right,eye_updown,eyebrow_3D丰眉弓,face_jawline_right,eye_length,鼻子-鼻翼,eye_length_right,面部-3D丰额头,eye_upturned_eyes,面部-V脸_left,眼睛-眼高_right,eye_pupil,眉毛-倾斜_right,嘴巴-宽度_left,鼻子-山根,眼睛-大小_left,face_atrium,面部-V脸,-,面部-尖下巴,微笑,面部-人中,眼睛-大小,face_jawline,眉毛-眉头间距,面部-颧骨_left,eyebrow_length_right,eye_outer_corner_right,if_search,眉毛-间距_left,眼睛-眼高_left,eye_updown_right,面部-发际线,鼻子-大小,face_smooth_face,嘴巴-倾斜,eye_inner_corner_right,face_head_cover,面部-太阳穴_left,mouth_full_lips_right,entrance_info,component_version,mouth_full_lips,面部-下颌_right,eye_inner_corner_left,嘴巴-微笑,眉毛-提眉_left,眉毛-上下_right,M唇,eye_outer_corner_left,面部-下颌_left,eye_upturned_eyes_right,脸型,面部-小脸,mouth_full_lips_below,eye_pupil_right,peak_left,面部-短脸,面部-下颌,眼睛-开眼角,eyebrow_length,面部-颧骨_right,length_left,鼻子-鼻翼_left,嘴巴-上下,eye_pupil_left,眉毛-提眉,eyebrow_peak_right,面部-颅顶饱满,full_lips_left,面部-颧骨,full_lips_right,嘴巴-M唇,眼睛-眼高,眉毛-上下,eyebrow_peak,面部-去双下巴,眼睛-眼距,眉毛-眉头间距_right,眉毛-上下_left,thickness,_right,眼睛-倾斜,_left,icon_name,mode,鼻子-鼻梁,面部-下巴,鼻子-鼻翼_right,眼睛-眼距_left,嘴巴-宽度_right,eye_upturned_eyes_left,眉毛-间距,眉毛-倾斜_left,眉毛-倾斜,eye_inner_corner,鼻子-提升,面部-额头,面部-窄脸,嘴巴-白牙,面部-太阳穴,eyebrow_thickness_right,嘴巴-宽度,面部-小脸_left,眉毛-间距_right,眼睛-眼睑下至_right,眼睛-开眼角_left,面部-太阳穴_right,face_jawline_left,面部-V脸_right,mouth_full_lips_left,eye_outer_corner,面部-颅顶,眼睛-开眼角_right,eyebrow_thickness,面部-窄脸_left,眼睛-祛眼袋,thickness_right,眉毛-眉头间距_left,眉毛-提眉_right,atrium,面部-小脸_right,眼睛-眼距_right,length,peak,length_right,eyebrow_peak_left,眼睛-倾斜_left,嘴巴-大小,full_lips,眼睛-眼睑下至,嘴巴-左右,鼻子-鼻尖,眼睛-大小_right,thickness_left,peak_right,mouth_full_lips_above"
sp_organs_apply_new,,"Android,iOS",未管理,,,6,"mode,ab_subfunction,if_search,whiten_mod,icon_name,component_version"
sp_organs_brow_tab,,"Android,iOS",未管理,,,6,"mode,classify,if_search,icon_name,分类,component_version"
sp_organs_eye_tab,,"Android,iOS",未管理,,,6,"mode,classify,if_search,icon_name,分类,component_version"
sp_organs_face_btn_click,,"Android,iOS",未管理,,,3,"mode,icon_name,component_version"
sp_organs_face_click,,"Android,iOS",未管理,,,4,"mode,face_type,icon_name,component_version"
sp_organs_mouth_tab,,"Android,iOS",未管理,,,6,"mode,classify,if_search,icon_name,分类,component_version"
sp_organs_no,,"Android,iOS",未管理,,,4,"mode,if_search,icon_name,component_version"
sp_organs_nose_tab,,"Android,iOS",未管理,,,6,"mode,classify,if_search,icon_name,分类,component_version"
sp_organs_tab,,"Android,iOS",未管理,,,6,"mode,classify,if_search,icon_name,分类,component_version"
sp_organs_tab_click,,"Android,iOS",未管理,,,5,"mode,ab_subfunction,if_search,icon_name,component_version"
sp_organs_yes,,"Android,iOS",未管理,,,8,"mode,subfunction,来源,ab_subfunction,is_portrait,if_search,icon_name,component_version"
