月份,市场,平台,渠道/自然,功能,进入人数,打勾人数,活跃人数,打勾渗透率,进入渗透率,进入排名,打勾排名
2026-07,巴西,Android,non-Organic,Skin Tone,131.6451612903226,70.35483870967742,3406.064516129032,0.023664072842739088,0.04170963204674721,24,16
2026-07,巴西,Android,non-Organic,Smooth,227.7741935483871,138.93548387096774,3406.064516129032,0.05336278286957981,0.08163338951507573,11,10
2026-07,巴西,Android,non-Organic,Stamp,42.54838709677419,6.709677419354839,3406.064516129032,0.0024901516467434708,0.014769654206987747,38,42
2026-07,巴西,Android,non-Organic,Teeth,132.3548387096774,57.58064516129032,3406.064516129032,0.02304259541945852,0.04542401309182376,22,18
2026-07,巴西,Android,non-Organic,Text,41.38709677419355,4.451612903225806,3406.064516129032,0.0013993496834786303,0.013233303840991901,40,44
2026-07,巴西,iOS,Organic,AI Expand,64.3225806451613,30.838709677419356,4495.709677419355,0.006959838744983965,0.014419273999639368,38,29
2026-07,巴西,iOS,Organic,AI Image,159.03225806451613,31.806451612903224,4495.709677419355,0.007166309791162067,0.03546284848666486,29,27
2026-07,巴西,iOS,Organic,AI Repair,209.25806451612902,76.93548387096774,4495.709677419355,0.0171253920140236,0.04639985153652561,21,22
2026-07,巴西,iOS,Organic,AI Replace,32.70967741935484,12.64516129032258,4495.709677419355,0.002812462006055593,0.007277202609454357,45,38
2026-07,巴西,iOS,Organic,AI Retouch,873.1935483870968,339.80645161290323,4495.709677419355,0.0751831541229912,0.19323977651415164,6,8
2026-07,巴西,iOS,Organic,AI Tattoo,81.70967741935483,13.612903225806452,4495.709677419355,0.0030526373416874834,0.018186011421572074,35,37
2026-07,巴西,iOS,Organic,Acne,554.516129032258,444.38709677419354,4495.709677419355,0.09908416739660089,0.12365696922719316,9,6
2026-07,巴西,iOS,Organic,Adjust,547.1290322580645,259.16129032258067,4495.709677419355,0.05745889596490343,0.12144422381974539,11,12
2026-07,巴西,iOS,Organic,Background,179.48387096774192,10.387096774193548,4495.709677419355,0.0023561098475889898,0.04010680769188842,27,39
2026-07,巴西,iOS,Organic,Blur,251.3548387096774,170.48387096774192,4495.709677419355,0.03793620417116386,0.05582842806075424,16,16
2026-07,巴西,iOS,Organic,Body,483.64516129032256,320.0,4495.709677419355,0.07055700891572374,0.10673525195191079,12,10
2026-07,巴西,iOS,Organic,Bokeh,83.29032258064517,28.483870967741936,4495.709677419355,0.006339377427021718,0.018578159509659128,34,31
2026-07,巴西,iOS,Organic,Brighten,116.16129032258064,61.96774193548387,4495.709677419355,0.014008934780783867,0.02626436038323728,31,24
2026-07,巴西,iOS,Organic,Clean Skin,210.95454545454547,143.72727272727272,4574.090909090909,0.03143911050143913,0.046105300400219214,22,18
2026-07,巴西,iOS,Organic,Concealer,172.70967741935485,81.25806451612904,4495.709677419355,0.018336537236256487,0.03883015003179329,28,21
2026-07,巴西,iOS,Organic,Contour,57.29032258064516,29.838709677419356,4495.709677419355,0.00666311400212727,0.012840012613322493,39,30
2026-07,巴西,iOS,Organic,Crop,264.7096774193548,193.29032258064515,4495.709677419355,0.04300352037736708,0.058868919998317226,15,14
2026-07,巴西,iOS,Organic,Dark Circles,214.48387096774192,177.41935483870967,4495.709677419355,0.03960616640230655,0.047880648765444365,20,15
2026-07,巴西,iOS,Organic,Details,51.03225806451613,16.70967741935484,4495.709677419355,0.0037239718950289337,0.011449124597443149,41,35
2026-07,巴西,iOS,Organic,Effects,247.93548387096774,2.5806451612903225,4495.709677419355,0.0005867620281679329,0.05527219778817235,17,44
2026-07,巴西,iOS,Organic,Eraser,557.1612903225806,294.4193548387097,4495.709677419355,0.06538570882084423,0.12359906980692757,10,11
2026-07,巴西,iOS,Organic,Expression,125.16129032258064,20.129032258064516,4495.709677419355,0.004472715328748425,0.027681383735522255,30,33
2026-07,巴西,iOS,Organic,Eye Brighten,93.41935483870968,68.48387096774194,4495.709677419355,0.015374373420409256,0.020983078156142466,32,23
2026-07,巴西,iOS,Organic,Face,1188.5806451612902,479.35483870967744,4495.709677419355,0.10594890574551048,0.26290592163445636,2,5
2026-07,巴西,iOS,Organic,Face Fix,194.0,31.483870967741936,4495.709677419355,0.0069674502296643475,0.04289048294794085,26,28
2026-07,巴西,iOS,Organic,Filters,1435.225806451613,498.96774193548384,4495.709677419355,0.1099854978431241,0.31711400812459983,1,4
2026-07,巴西,iOS,Organic,Glitter,69.29032258064517,9.935483870967742,4495.709677419355,0.0021834924649999513,0.015251182289915035,36,42
2026-07,巴西,iOS,Organic,Glowup,205.19354838709677,44.61290322580645,4495.709677419355,0.009776449664848249,0.0450984598158605,23,26
2026-07,巴西,iOS,Organic,Hair,440.48387096774195,131.8709677419355,4495.709677419355,0.029365599820985015,0.09883455341864571,13,19
2026-07,巴西,iOS,Organic,Magic,1091.9354838709678,603.741935483871,4495.709677419355,0.13365135210368376,0.24167180674703828,3,2
2026-07,巴西,iOS,Organic,Makeup,634.258064516129,326.8709677419355,4495.709677419355,0.07213626946494898,0.14030789251954773,8,9
2026-07,巴西,iOS,Organic,Matte,41.483870967741936,18.29032258064516,4495.709677419355,0.004027016370949932,0.009221107745716323,43,34
2026-07,巴西,iOS,Organic,Muscle,90.06451612903226,21.451612903225808,4495.709677419355,0.004805093269355481,0.020022550159968247,33,32
2026-07,巴西,iOS,Organic,Mykit,67.74193548387096,0.0,4495.709677419355,0.0,0.015138664841336531,37,45
2026-07,巴西,iOS,Organic,Plump,194.4516129032258,57.67741935483871,4495.709677419355,0.012843441136849487,0.04303802345749221,25,25
2026-07,巴西,iOS,Organic,Preset,198.51612903225808,10.483870967741936,4495.709677419355,0.002319021856527502,0.04412748266009837,24,40
2026-07,巴西,iOS,Organic,Prism,47.193548387096776,16.193548387096776,4495.709677419355,0.003597577339265935,0.0104260224618319,42,36
2026-07,巴西,iOS,Organic,Relight,889.7096774193549,449.83870967741933,4495.709677419355,0.09860565219785121,0.19573535174296566,5,7
2026-07,巴西,iOS,Organic,Reshape,894.0,727.3548387096774,4495.709677419355,0.1606644270298403,0.19770659727085038,4,1
2026-07,巴西,iOS,Organic,Resize,249.58064516129033,127.70967741935483,4495.709677419355,0.028194951194807874,0.05513047599730224,18,20
2026-07,巴西,iOS,Organic,Skin Tone,228.4516129032258,143.1290322580645,4495.709677419355,0.03178967829135779,0.05094249768450147,19,17
2026-07,巴西,iOS,Organic,Smooth,713.4193548387096,563.3225806451613,4495.709677419355,0.12520015860484626,0.15840499649220607,7,3
2026-07,巴西,iOS,Organic,Stamp,51.516129032258064,10.0,4495.709677419355,0.002266107748461708,0.011525597645071545,40,41
2026-07,巴西,iOS,Organic,Teeth,301.0967741935484,216.41935483870967,4495.709677419355,0.04736253685503813,0.06603425099319973,14,13
2026-07,巴西,iOS,Organic,Text,35.61290322580645,3.3870967741935485,4495.709677419355,0.0007854172061800584,0.00803596256961953,44,43
2026-07,巴西,iOS,non-Organic,AI Expand,8.096774193548388,2.806451612903226,810.3870967741935,0.0037266373971678304,0.010475949846993444,36,34
2026-07,巴西,iOS,non-Organic,AI Image,53.67741935483871,18.483870967741936,810.3870967741935,0.02332282428782322,0.06912302388156441,12,14
2026-07,巴西,iOS,non-Organic,AI Repair,40.16129032258065,15.741935483870968,810.3870967741935,0.02026964026784667,0.04964556794601438,16,16
2026-07,巴西,iOS,non-Organic,AI Replace,5.548387096774194,2.3548387096774195,810.3870967741935,0.0033584136393691576,0.007400355802583523,44,35
2026-07,巴西,iOS,non-Organic,AI Retouch,193.48387096774192,62.38709677419355,810.3870967741935,0.0802929914697578,0.24226512071909606,2,5
2026-07,巴西,iOS,non-Organic,AI Tattoo,28.677419354838708,5.838709677419355,810.3870967741935,0.006963781368388203,0.035181710451036075,23,28
2026-07,巴西,iOS,non-Organic,Acne,26.29032258064516,14.096774193548388,810.3870967741935,0.019547418530094885,0.034880965954043344,24,17
2026-07,巴西,iOS,non-Organic,Adjust,65.38709677419355,28.70967741935484,810.3870967741935,0.036926372482895556,0.08078076162140983,9,10
2026-07,巴西,iOS,non-Organic,Background,34.935483870967744,2.5161290322580645,810.3870967741935,0.0031640091531755597,0.043526505220866304,17,36
2026-07,巴西,iOS,non-Organic,Blur,23.129032258064516,11.935483870967742,810.3870967741935,0.015662936087387856,0.029092868605858007,29,18
2026-07,巴西,iOS,non-Organic,Body,61.483870967741936,31.806451612903224,810.3870967741935,0.040093810182285056,0.07636871976290743,10,9
2026-07,巴西,iOS,non-Organic,Bokeh,7.838709677419355,2.096774193548387,810.3870967741935,0.002715162754079687,0.010036802436287967,37,38
2026-07,巴西,iOS,non-Organic,Brighten,13.258064516129032,6.096774193548387,810.3870967741935,0.007555241888351623,0.01648476065032091,33,27
2026-07,巴西,iOS,non-Organic,Clean Skin,28.045454545454547,16.363636363636363,790.8636363636364,0.02215245016951901,0.03735077544537723,20,15
2026-07,巴西,iOS,non-Organic,Concealer,16.870967741935484,7.741935483870968,810.3870967741935,0.010523646687271302,0.022762079498860964,30,24
2026-07,巴西,iOS,non-Organic,Contour,5.967741935483871,3.161290322580645,810.3870967741935,0.004101723508104687,0.007745002226252264,43,33
2026-07,巴西,iOS,non-Organic,Crop,29.741935483870968,19.612903225806452,810.3870967741935,0.024162587414420195,0.03697590275082809,21,13
2026-07,巴西,iOS,non-Organic,Dark Circles,13.419354838709678,8.35483870967742,810.3870967741935,0.01112780466454214,0.017582616823685025,32,22
2026-07,巴西,iOS,non-Organic,Details,6.0,2.4193548387096775,810.3870967741935,0.0030914433786842998,0.007986336005613052,41,37
2026-07,巴西,iOS,non-Organic,Effects,59.096774193548384,1.0,810.3870967741935,0.0012912406452908363,0.07411541620863987,11,43
2026-07,巴西,iOS,non-Organic,Eraser,112.96774193548387,60.83870967741935,810.3870967741935,0.07310173559401038,0.1353032151039032,7,6
2026-07,巴西,iOS,non-Organic,Expression,22.93548387096774,4.32258064516129,810.3870967741935,0.0054805177677323,0.029143234753487218,28,30
2026-07,巴西,iOS,non-Organic,Eye Brighten,6.645161290322581,3.6774193548387095,810.3870967741935,0.004807844492344423,0.008692221754722536,39,31
2026-07,巴西,iOS,non-Organic,Face,175.4516129032258,64.09677419354838,810.3870967741935,0.08207685102308242,0.22122433199117045,5,4
2026-07,巴西,iOS,non-Organic,Face Fix,28.870967741935484,6.096774193548387,810.3870967741935,0.008235510734511666,0.03776479404516571,19,25
2026-07,巴西,iOS,non-Organic,Filters,364.7741935483871,136.0,810.3870967741935,0.16734962043293314,0.4370049086739196,1,1
2026-07,巴西,iOS,non-Organic,Glitter,17.322580645161292,3.096774193548387,810.3870967741935,0.004133228091497574,0.021597134735570407,31,32
2026-07,巴西,iOS,non-Organic,Glowup,44.61290322580645,8.548387096774194,810.3870967741935,0.010630188339074784,0.0549046048260582,15,23
2026-07,巴西,iOS,non-Organic,Hair,179.83870967741936,46.12903225806452,810.3870967741935,0.06039907903307568,0.2373305795985242,4,7
2026-07,巴西,iOS,non-Organic,Magic,175.80645161290323,65.58064516129032,810.3870967741935,0.08290826666392921,0.217859187644799,6,3
2026-07,巴西,iOS,non-Organic,Makeup,88.58064516129032,34.096774193548384,810.3870967741935,0.04329605172853169,0.11134222321136676,8,8
2026-07,巴西,iOS,non-Organic,Matte,4.387096774193548,1.7419354838709677,810.3870967741935,0.002210630164622053,0.006026567347473922,45,41
2026-07,巴西,iOS,non-Organic,Muscle,24.419354838709676,6.161290322580645,810.3870967741935,0.008226212472292622,0.03008808885368947,26,26
2026-07,巴西,iOS,non-Organic,Mykit,11.838709677419354,0.0,810.3870967741935,0.0,0.014876649787353546,34,45
2026-07,巴西,iOS,non-Organic,Plump,24.322580645161292,9.161290322580646,810.3870967741935,0.011844597302185358,0.03120396464162967,25,21
2026-07,巴西,iOS,non-Organic,Preset,31.387096774193548,1.8064516129032258,810.3870967741935,0.0024277597157986637,0.03916938897864153,18,39
2026-07,巴西,iOS,non-Organic,Prism,6.129032258064516,2.0,810.3870967741935,0.002218083542274093,0.0077830699306446205,42,40
2026-07,巴西,iOS,non-Organic,Relight,211.48387096774192,114.87096774193549,810.3870967741935,0.1334797550899347,0.24161284751112352,3,2
2026-07,巴西,iOS,non-Organic,Reshape,47.67741935483871,21.70967741935484,810.3870967741935,0.029818039060551447,0.062168127378113884,14,12
2026-07,巴西,iOS,non-Organic,Resize,10.774193548387096,3.774193548387097,810.3870967741935,0.005663255951294143,0.014294947046667535,35,29
2026-07,巴西,iOS,non-Organic,Skin Tone,23.451612903225808,11.419354838709678,810.3870967741935,0.014634379752579106,0.029236381792983313,27,20
2026-07,巴西,iOS,non-Organic,Smooth,48.516129032258064,26.35483870967742,810.3870967741935,0.03602696675194087,0.06397967289929037,13,11
2026-07,巴西,iOS,non-Organic,Stamp,7.709677419354839,1.5161290322580645,810.3870967741935,0.0016998805039837724,0.00966082574344362,38,42
2026-07,巴西,iOS,non-Organic,Teeth,27.838709677419356,11.258064516129032,810.3870967741935,0.015181099944860887,0.036887552195998215,22,19
2026-07,巴西,iOS,non-Organic,Text,6.387096774193548,0.3225806451612903,810.3870967741935,0.00034966078105575616,0.008078329941096644,40,44
2026-07,整体,Android,Organic,AI Expand,200.25806451612902,89.41935483870968,7143.1612903225805,0.013319683712775792,0.029433049143502775,37,27
2026-07,整体,Android,Organic,AI Image,639.483870967742,110.12903225806451,7143.1612903225805,0.015183182874723065,0.08875985929069541,12,25
2026-07,整体,Android,Organic,AI Repair,547.1290322580645,245.90322580645162,7143.1612903225805,0.036170263921529416,0.07985554646757115,13,16
2026-07,整体,Android,Organic,AI Replace,183.3548387096774,80.61290322580645,7143.1612903225805,0.011515719646028244,0.026309027594425955,39,31
2026-07,整体,Android,Organic,AI Retouch,1656.3225806451612,606.483870967742,7143.1612903225805,0.0836986915133315,0.2275313154921979,4,4
2026-07,整体,Android,Organic,AI Tattoo,202.41935483870967,43.32258064516129,7143.1612903225805,0.006129500055413704,0.028532918653642218,38,41
2026-07,整体,Android,Organic,Acne,462.93548387096774,296.7741935483871,7143.1612903225805,0.04319068326379539,0.06631521281549756,17,13
2026-07,整体,Android,Organic,Adjust,695.6451612903226,344.4516129032258,7143.1612903225805,0.0503574634177716,0.10130305379770768,10,10
2026-07,整体,Android,Organic,Background,476.741935483871,60.935483870967744,7143.1612903225805,0.008365975855919318,0.06721866859833196,16,34
2026-07,整体,Android,Organic,Blur,338.83870967741933,158.80645161290323,7143.1612903225805,0.023235581566058774,0.04950897485185266,24,18
2026-07,整体,Android,Organic,Body,516.1290322580645,289.0,7143.1612903225805,0.041761768087380566,0.07309864836939589,14,14
2026-07,整体,Android,Organic,Bokeh,248.19354838709677,117.70967741935483,7143.1612903225805,0.017289558103451813,0.036359275018309274,31,22
2026-07,整体,Android,Organic,Brighten,232.4516129032258,112.6774193548387,7143.1612903225805,0.01559350080891507,0.03175316914140683,34,24
2026-07,整体,Android,Organic,Clean Skin,249.72,157.92,6398.48,0.02615348379731513,0.041302716707683026,27,17
2026-07,整体,Android,Organic,Concealer,345.2258064516129,144.70967741935485,7143.1612903225805,0.019709821800960592,0.0465089156229355,25,19
2026-07,整体,Android,Organic,Contour,142.0,65.70967741935483,7143.1612903225805,0.009091575058631935,0.01972716693300965,42,33
2026-07,整体,Android,Organic,Crop,456.64516129032256,325.2903225806452,7143.1612903225805,0.04696294810459538,0.06553085059961931,18,12
2026-07,整体,Android,Organic,Dark Circles,223.1290322580645,135.48387096774192,7143.1612903225805,0.019436626358678367,0.03137200215870899,35,20
2026-07,整体,Android,Organic,Details,135.09677419354838,56.29032258064516,7143.1612903225805,0.008013393040154115,0.018851470534855242,43,35
2026-07,整体,Android,Organic,Effects,485.3225806451613,21.903225806451612,7143.1612903225805,0.0029316807851268046,0.06853478820215471,15,43
2026-07,整体,Android,Organic,Eraser,779.741935483871,347.19354838709677,7143.1612903225805,0.049976106068880484,0.1097736808211291,9,11
2026-07,整体,Android,Organic,Expression,278.96774193548384,71.96774193548387,7143.1612903225805,0.010143844985540053,0.03943052691278862,29,32
2026-07,整体,Android,Organic,Eye Brighten,161.96774193548387,94.2258064516129,7143.1612903225805,0.013446151641637627,0.022509791129971975,40,26
2026-07,整体,Android,Organic,Face,1732.4193548387098,697.9677419354839,7143.1612903225805,0.09863862996675231,0.24239640911853377,3,2
2026-07,整体,Android,Organic,Face Fix,363.3225806451613,89.12903225806451,7143.1612903225805,0.012650352316050526,0.05157129200722354,22,29
2026-07,整体,Android,Organic,Filters,2154.6451612903224,610.1935483870968,7143.1612903225805,0.08710827112807709,0.3040198504522754,1,3
2026-07,整体,Android,Organic,Glitter,288.8709677419355,45.225806451612904,7143.1612903225805,0.006287643779201207,0.04051542954184272,28,40
2026-07,整体,Android,Organic,Glowup,421.38709677419354,115.74193548387096,7143.1612903225805,0.016621049492390575,0.060358039396561966,21,23
2026-07,整体,Android,Organic,Hair,1213.7096774193549,388.1290322580645,7143.1612903225805,0.05215076600391147,0.1627716772571579,6,8
2026-07,整体,Android,Organic,Magic,1762.225806451613,826.3225806451613,7143.1612903225805,0.11566224264952454,0.24583903960500403,2,1
2026-07,整体,Android,Organic,Makeup,1066.1935483870968,465.741935483871,7143.1612903225805,0.06570602594902572,0.14838729957751537,7,7
2026-07,整体,Android,Organic,Matte,137.03225806451613,54.61290322580645,7143.1612903225805,0.0076071979159139545,0.018694265523149334,44,37
2026-07,整体,Android,Organic,Muscle,213.74193548387098,55.54838709677419,7143.1612903225805,0.007819361324318534,0.02951688619471188,36,36
2026-07,整体,Android,Organic,Mykit,356.7741935483871,0.0,7143.1612903225805,0.0,0.04994706727204417,23,45
2026-07,整体,Android,Organic,Plump,266.48387096774195,85.64516129032258,7143.1612903225805,0.012168606655216163,0.037966872317753635,30,30
2026-07,整体,Android,Organic,Preset,473.93548387096774,53.29032258064516,7143.1612903225805,0.006993880938003884,0.06538968034467413,19,38
2026-07,整体,Android,Organic,Prism,127.29032258064517,46.225806451612904,7143.1612903225805,0.00663523693686594,0.018362556994408558,45,39
2026-07,整体,Android,Organic,Relight,1200.0,542.516129032258,7143.1612903225805,0.07926243216605475,0.17502263479439115,5,5
2026-07,整体,Android,Organic,Reshape,657.258064516129,353.7096774193548,7143.1612903225805,0.0515577230661781,0.09452339865711712,11,9
2026-07,整体,Android,Organic,Resize,231.16129032258064,88.48387096774194,7143.1612903225805,0.01289984591169319,0.033428287467875344,32,28
2026-07,整体,Android,Organic,Skin Tone,456.741935483871,282.0,7143.1612903225805,0.04035902006493764,0.06465867375549256,20,15
2026-07,整体,Android,Organic,Smooth,770.6451612903226,508.5806451612903,7143.1612903225805,0.07333278925414975,0.11016030793212513,8,6
2026-07,整体,Android,Organic,Stamp,151.67741935483872,28.451612903225808,7143.1612903225805,0.004047755116958435,0.021650732194299655,41,42
2026-07,整体,Android,Organic,Teeth,315.93548387096774,129.19354838709677,7143.1612903225805,0.01865498793653892,0.04436945511193412,26,21
2026-07,整体,Android,Organic,Text,239.25806451612902,18.774193548387096,7143.1612903225805,0.002675163819669755,0.03304092076015824,33,44
2026-07,整体,Android,non-Organic,AI Expand,131.3548387096774,55.38709677419355,7531.709677419355,0.008677616124312294,0.019983273131199335,36,29
2026-07,整体,Android,non-Organic,AI Image,657.3548387096774,102.7741935483871,7531.709677419355,0.012853717287955148,0.08648956779062357,10,22
2026-07,整体,Android,non-Organic,AI Repair,405.35483870967744,153.7741935483871,7531.709677419355,0.02385871774866768,0.06153642555967353,14,15
2026-07,整体,Android,non-Organic,AI Replace,115.93548387096774,48.806451612903224,7531.709677419355,0.0074318550998452295,0.01743123740426098,38,32
2026-07,整体,Android,non-Organic,AI Retouch,1881.1612903225807,550.3870967741935,7531.709677419355,0.0719437896193467,0.2440694685659053,4,5
2026-07,整体,Android,non-Organic,AI Tattoo,273.7096774193548,62.645161290322584,7531.709677419355,0.007934450590269667,0.03632926237386051,26,31
2026-07,整体,Android,non-Organic,Acne,314.06451612903226,172.70967741935485,7531.709677419355,0.02689629888119734,0.04575637495590754,21,14
2026-07,整体,Android,non-Organic,Adjust,496.7741935483871,204.80645161290323,7531.709677419355,0.03103502748247841,0.07497316725654748,12,13
2026-07,整体,Android,non-Organic,Background,378.0,44.645161290322584,7531.709677419355,0.005876890914527595,0.05270456352401492,18,35
2026-07,整体,Android,non-Organic,Blur,213.06451612903226,99.58064516129032,7531.709677419355,0.015660162695331718,0.033085886261563224,30,19
2026-07,整体,Android,non-Organic,Body,564.5806451612904,286.5806451612903,7531.709677419355,0.04265441660157076,0.07977198316023323,11,10
2026-07,整体,Android,non-Organic,Bokeh,106.64516129032258,28.516129032258064,7531.709677419355,0.004473194858897667,0.016517418807974606,39,37
2026-07,整体,Android,non-Organic,Brighten,177.16129032258064,78.48387096774194,7531.709677419355,0.010151017087061405,0.021852423408243244,35,25
2026-07,整体,Android,non-Organic,Clean Skin,185.44,107.24,5665.0,0.021986946415665704,0.03957997400933015,24,17
2026-07,整体,Android,non-Organic,Concealer,305.258064516129,125.35483870967742,7531.709677419355,0.015969708544197412,0.03792147102286014,25,18
2026-07,整体,Android,non-Organic,Contour,99.96774193548387,46.41935483870968,7531.709677419355,0.0061718119825638,0.013189688129741974,42,34
2026-07,整体,Android,non-Organic,Crop,367.06451612903226,248.58064516129033,7531.709677419355,0.03634376328290904,0.05303583655724398,17,12
2026-07,整体,Android,non-Organic,Dark Circles,174.93548387096774,90.12903225806451,7531.709677419355,0.013188100961194434,0.023922674046970887,33,21
2026-07,整体,Android,non-Organic,Details,92.61290322580645,29.967741935483872,7531.709677419355,0.00406460687033178,0.012184129150687525,44,40
2026-07,整体,Android,non-Organic,Effects,397.0,20.225806451612904,7531.709677419355,0.002625023409080605,0.05401432852957435,16,43
2026-07,整体,Android,non-Organic,Eraser,772.516129032258,334.2903225806452,7531.709677419355,0.04994945816292376,0.10886803384581717,8,8
2026-07,整体,Android,non-Organic,Expression,254.03225806451613,59.903225806451616,7531.709677419355,0.008452719213745116,0.035712258957537026,28,30
2026-07,整体,Android,non-Organic,Eye Brighten,108.74193548387096,50.38709677419355,7531.709677419355,0.007052793467520654,0.014217200855588594,41,33
2026-07,整体,Android,non-Organic,Face,1825.3225806451612,643.0,7531.709677419355,0.09050652632065231,0.24809124305117738,3,1
2026-07,整体,Android,non-Organic,Face Fix,322.7741935483871,80.61290322580645,7531.709677419355,0.011505786557561338,0.04597335019486509,20,24
2026-07,整体,Android,non-Organic,Filters,2144.0967741935483,565.4193548387096,7531.709677419355,0.07913259944527737,0.2946118381069801,1,3
2026-07,整体,Android,non-Organic,Glitter,224.29032258064515,36.483870967741936,7531.709677419355,0.0048124937167565865,0.030506900526071242,32,36
2026-07,整体,Android,non-Organic,Glowup,422.6774193548387,80.83870967741936,7531.709677419355,0.011670710035299446,0.06036122897232243,15,23
2026-07,整体,Android,non-Organic,Hair,2417.0967741935483,571.3225806451613,7531.709677419355,0.07115005310060996,0.2894143330260531,2,6
2026-07,整体,Android,non-Organic,Magic,1620.483870967742,642.6129032258065,7531.709677419355,0.08632741041789999,0.21997649289951254,5,2
2026-07,整体,Android,non-Organic,Makeup,1034.0645161290322,427.7741935483871,7531.709677419355,0.05984372649177358,0.13933884427310347,7,7
2026-07,整体,Android,non-Organic,Matte,97.64516129032258,31.258064516129032,7531.709677419355,0.0041585833396022495,0.01225250169040273,43,39
2026-07,整体,Android,non-Organic,Muscle,280.0,69.16129032258064,7531.709677419355,0.00913482659086827,0.03604974725445297,27,27
2026-07,整体,Android,non-Organic,Mykit,243.67741935483872,0.0,7531.709677419355,0.0,0.032579081914633115,31,45
2026-07,整体,Android,non-Organic,Plump,231.32258064516128,67.64516129032258,7531.709677419355,0.009289938668314894,0.033270750192040933,29,26
2026-07,整体,Android,non-Organic,Preset,366.5483870967742,30.612903225806452,7531.709677419355,0.003583726610269658,0.04834718909536534,19,41
2026-07,整体,Android,non-Organic,Prism,82.74193548387096,29.483870967741936,7531.709677419355,0.004212765752878074,0.01211281829639881,45,38
2026-07,整体,Android,non-Organic,Relight,1135.8064516129032,469.1290322580645,7531.709677419355,0.07281372414932458,0.1738350042078741,6,4
2026-07,整体,Android,non-Organic,Reshape,619.6129032258065,281.1290322580645,7531.709677419355,0.0441931402948313,0.0927408087241148,9,9
2026-07,整体,Android,non-Organic,Resize,154.83870967741936,56.96774193548387,7531.709677419355,0.008935756531738028,0.023671439412618265,34,28
2026-07,整体,Android,non-Organic,Skin Tone,325.4193548387097,167.1290322580645,7531.709677419355,0.02348760955076943,0.04388487675994045,22,16
2026-07,整体,Android,non-Organic,Smooth,519.8064516129032,281.7096774193548,7531.709677419355,0.04182757603668969,0.07460402363497685,13,11
2026-07,整体,Android,non-Organic,Stamp,112.51612903225806,18.64516129032258,7531.709677419355,0.002630766008385988,0.01599848234705579,40,42
2026-07,整体,Android,non-Organic,Teeth,299.96774193548384,101.35483870967742,7531.709677419355,0.015256558323397885,0.04123455126712195,23,20
2026-07,整体,Android,non-Organic,Text,152.19354838709677,10.258064516129032,7531.709677419355,0.0013819685688842662,0.019575316899921903,37,44
2026-07,整体,iOS,Organic,AI Expand,297.0967741935484,119.35483870967742,19599.0,0.0060553238173109295,0.01514628402152609,41,32
2026-07,整体,iOS,Organic,AI Image,1121.3225806451612,225.6451612903226,19599.0,0.011613471619574094,0.057455200633900014,18,27
2026-07,整体,iOS,Organic,AI Repair,1066.0,349.80645161290323,19599.0,0.01785067664157598,0.05444848858482678,19,23
2026-07,整体,iOS,Organic,AI Replace,227.67741935483872,95.83870967741936,19599.0,0.004909151721554195,0.011655348975652537,43,35
2026-07,整体,iOS,Organic,AI Retouch,4796.645161290323,1847.6129032258063,19599.0,0.09418170998769486,0.24451022339438813,5,6
2026-07,整体,iOS,Organic,AI Tattoo,421.2258064516129,70.09677419354838,19599.0,0.003592088093495876,0.0215458694606202,36,40
2026-07,整体,iOS,Organic,Acne,1848.225806451613,1328.5483870967741,19599.0,0.06779424090670247,0.09437862594644163,12,8
2026-07,整体,iOS,Organic,Adjust,1812.5806451612902,796.3225806451613,19599.0,0.040574176991994844,0.09236070684677353,13,13
2026-07,整体,iOS,Organic,Background,979.9677419354839,73.90322580645162,19599.0,0.003804238660151285,0.050145636222992424,22,39
2026-07,整体,iOS,Organic,Blur,799.0967741935484,456.48387096774195,19599.0,0.02328425312291154,0.04071679100783492,28,19
2026-07,整体,iOS,Organic,Body,2070.1290322580644,1290.1935483870968,19599.0,0.06566539729502249,0.10536791486263251,10,10
2026-07,整体,iOS,Organic,Bokeh,297.3225806451613,82.38709677419355,19599.0,0.004209431951183161,0.01518287517143416,40,37
2026-07,整体,iOS,Organic,Brighten,664.8709677419355,330.64516129032256,19599.0,0.016989429556922512,0.03416699774595063,30,24
2026-07,整体,iOS,Organic,Clean Skin,1033.8260869565217,658.3913043478261,19746.043478260868,0.03307257490206174,0.05425131059976691,20,16
2026-07,整体,iOS,Organic,Concealer,881.483870967742,390.5483870967742,19599.0,0.02007166471815644,0.04527873666609415,24,21
2026-07,整体,iOS,Organic,Contour,366.6774193548387,185.19354838709677,19599.0,0.009495418966175813,0.018774534203365407,37,28
2026-07,整体,iOS,Organic,Crop,814.3225806451613,572.0967741935484,19599.0,0.029190914008791518,0.0415153476003826,27,17
2026-07,整体,iOS,Organic,Dark Circles,740.5483870967741,531.516129032258,19599.0,0.02714511401278761,0.03784446855092024,29,18
2026-07,整体,iOS,Organic,Details,358.8709677419355,119.16129032258064,19599.0,0.006096296973325547,0.018374310701571375,38,31
2026-07,整体,iOS,Organic,Effects,1569.3225806451612,23.322580645161292,19599.0,0.0011925022155636086,0.0804069549248302,14,43
2026-07,整体,iOS,Organic,Eraser,2059.483870967742,1047.1290322580646,19599.0,0.053416146941742966,0.10497558202570784,11,11
2026-07,整体,iOS,Organic,Expression,588.8387096774194,110.74193548387096,19599.0,0.005639006367087186,0.030023147274509124,31,34
