月份,市场,平台,功能,进入人数,打勾人数,渠道/自然
2026-04-01T00:00:00,英国,Android,Effects,4.266666666666667,0.13333333333333333,non-Organic
2026-08-01T00:00:00,墨西哥,iOS,AI Expand,113.0,86.83333333333333,non-Organic
2026-08-01T00:00:00,美国,iOS,Contour,16.5,8.166666666666666,non-Organic
2026-03-01T00:00:00,巴西,iOS,Background,39.935483870967744,5.774193548387097,non-Organic
2026-05-01T00:00:00,美国,iOS,AI Repair,144.70967741935485,43.806451612903224,non-Organic
2026-07-01T00:00:00,英国,Android,Stamp,0.1724137931034483,0.0,non-Organic
2026-03-01T00:00:00,巴西,iOS,Reshape,39.70967741935484,15.35483870967742,non-Organic
2026-05-01T00:00:00,巴西,Android,Magic,1222.032258064516,476.61290322580646,non-Organic
2026-06-01T00:00:00,巴西,iOS,AI Repair,61.925925925925924,25.444444444444443,non-Organic
2026-06-01T00:00:00,墨西哥,iOS,Matte,0.34782608695652173,0.2608695652173913,non-Organic
2026-02-01T00:00:00,英国,iOS,Matte,6.678571428571429,3.107142857142857,non-Organic
2026-06-01T00:00:00,美国,Android,Dark Circles,10.148148148148149,6.814814814814815,non-Organic
2026-03-01T00:00:00,英国,Android,AI Image,6.064516129032258,0.5161290322580645,non-Organic
2026-06-01T00:00:00,巴西,iOS,Whiten,0.0,0.0,non-Organic
2026-06-01T00:00:00,美国,Android,Effects,24.74074074074074,1.3333333333333333,non-Organic
2026-06-01T00:00:00,英国,Android,Adjust,0.8888888888888888,0.18518518518518517,non-Organic
2026-06-01T00:00:00,巴西,iOS,Prism,7.851851851851852,2.925925925925926,non-Organic
2026-08-01T00:00:00,墨西哥,iOS,Brighten,9.0,4.0,non-Organic
2026-08-01T00:00:00,巴西,Android,AI Expand,49.166666666666664,19.666666666666668,non-Organic
2026-06-01T00:00:00,英国,Android,Muscle,0.8518518518518519,0.4074074074074074,non-Organic
2026-03-01T00:00:00,巴西,Android,Filters,2399.483870967742,678.3225806451613,non-Organic
2026-08-01T00:00:00,美国,iOS,Skin Tone,76.0,42.0,non-Organic
2026-08-01T00:00:00,墨西哥,iOS,Whiten,0.0,0.0,non-Organic
2026-01-01T00:00:00,美国,Android,Details,11.129032258064516,4.935483870967742,non-Organic
2026-01-01T00:00:00,墨西哥,iOS,AI Retouch,2.6774193548387095,1.032258064516129,non-Organic
2026-01-01T00:00:00,美国,iOS,Eraser,168.4516129032258,102.16129032258064,non-Organic
2026-08-01T00:00:00,英国,iOS,Brighten,16.166666666666668,7.5,non-Organic
2026-04-01T00:00:00,巴西,Android,Matte,88.16666666666667,30.7,non-Organic
2026-01-01T00:00:00,墨西哥,iOS,Magic,3.3870967741935485,1.1290322580645162,non-Organic
2026-02-01T00:00:00,墨西哥,iOS,Acne,0.6363636363636364,0.3181818181818182,non-Organic
2026-04-01T00:00:00,巴西,iOS,Glitter,14.533333333333333,3.1333333333333333,non-Organic
2026-04-01T00:00:00,英国,iOS,Contour,11.5,6.366666666666666,non-Organic
2026-07-01T00:00:00,墨西哥,iOS,Skin Tone,10.96774193548387,5.709677419354839,non-Organic
2026-03-01T00:00:00,美国,Android,Eye Brighten,12.516129032258064,8.03225806451613,non-Organic
2026-02-01T00:00:00,墨西哥,iOS,Blur,0.39285714285714285,0.17857142857142858,non-Organic
2026-01-01T00:00:00,英国,iOS,Eraser,28.838709677419356,16.096774193548388,non-Organic
2026-05-01T00:00:00,美国,iOS,Body,286.258064516129,151.51612903225808,non-Organic
2026-06-01T00:00:00,美国,Android,Bokeh,4.925925925925926,1.0,non-Organic
2026-08-01T00:00:00,美国,iOS,Glowup,143.16666666666666,36.666666666666664,non-Organic
2026-08-01T00:00:00,英国,iOS,Background,20.5,2.0,non-Organic
2026-08-01T00:00:00,美国,Android,Plump,15.833333333333334,4.5,non-Organic
2026-08-01T00:00:00,墨西哥,Android,Preset,23.666666666666668,1.0,non-Organic
2026-04-01T00:00:00,巴西,Android,Hair,3205.766666666667,849.2333333333333,non-Organic
2026-04-01T00:00:00,墨西哥,iOS,Brighten,1.8666666666666667,0.7,non-Organic
2026-06-01T00:00:00,英国,iOS,Flawless,0.0,0.0,non-Organic
2026-08-01T00:00:00,英国,iOS,Effects,34.0,0.3333333333333333,non-Organic
2026-06-01T00:00:00,英国,Android,Contour,0.2631578947368421,0.0,non-Organic
2026-05-01T00:00:00,巴西,iOS,Smooth,53.96774193548387,28.0,non-Organic
2026-08-01T00:00:00,英国,Android,Stamp,0.16666666666666666,0.0,non-Organic
2026-03-01T00:00:00,英国,iOS,Resize,21.322580645161292,9.64516129032258,non-Organic
2026-03-01T00:00:00,巴西,iOS,Magic,129.41935483870967,51.483870967741936,non-Organic
2026-04-01T00:00:00,美国,Android,Adjust,27.6,11.4,non-Organic
2026-02-01T00:00:00,英国,Android,Crop,0.7142857142857143,0.5,non-Organic
2026-04-01T00:00:00,英国,Android,Magic,15.966666666666667,7.0,non-Organic
2026-05-01T00:00:00,英国,iOS,Body,53.096774193548384,31.774193548387096,non-Organic
2026-02-01T00:00:00,美国,iOS,AI Image,162.03571428571428,13.5,non-Organic
2026-06-01T00:00:00,巴西,Android,Body,484.6296296296296,236.55555555555554,non-Organic
2026-07-01T00:00:00,英国,iOS,Glitter,12.838709677419354,2.6129032258064515,non-Organic
2026-07-01T00:00:00,巴西,iOS,Magic,175.80645161290323,65.58064516129032,non-Organic
2026-06-01T00:00:00,美国,Android,Relight,28.444444444444443,13.296296296296296,non-Organic
2026-03-01T00:00:00,墨西哥,iOS,Magic,4.580645161290323,1.5483870967741935,non-Organic
2026-04-01T00:00:00,美国,Android,Muscle,9.066666666666666,2.933333333333333,non-Organic
2026-03-01T00:00:00,巴西,Android,Preset,547.9032258064516,69.06451612903226,non-Organic
2026-02-01T00:00:00,美国,Android,Acne,23.928571428571427,16.25,non-Organic
2026-05-01T00:00:00,墨西哥,Android,Makeup,33.96774193548387,6.612903225806452,non-Organic
2026-03-01T00:00:00,美国,iOS,Eraser,206.67741935483872,114.58064516129032,non-Organic
2026-02-01T00:00:00,巴西,iOS,Makeup,3.6785714285714284,1.5,non-Organic
2026-06-01T00:00:00,巴西,Android,Mykit,147.44444444444446,0.0,non-Organic
2026-02-01T00:00:00,英国,Android,Plump,0.42857142857142855,0.25,non-Organic
2026-05-01T00:00:00,英国,iOS,Skin Tone,44.935483870967744,30.903225806451612,non-Organic
2026-08-01T00:00:00,墨西哥,Android,Dark Circles,5.333333333333333,2.5,non-Organic
2026-02-01T00:00:00,美国,iOS,Glitter,32.785714285714285,6.642857142857143,non-Organic
2026-02-01T00:00:00,英国,iOS,Acne,25.0,16.785714285714285,non-Organic
2026-08-01T00:00:00,墨西哥,iOS,AI Tattoo,13.666666666666666,4.0,non-Organic
2026-08-01T00:00:00,美国,iOS,Acne,62.333333333333336,32.5,non-Organic
2026-07-01T00:00:00,巴西,iOS,Concealer,16.870967741935484,7.741935483870968,non-Organic
2026-07-01T00:00:00,英国,Android,Dark Circles,0.5,0.4230769230769231,non-Organic
2026-08-01T00:00:00,墨西哥,Android,AI Expand,31.166666666666668,23.166666666666668,non-Organic
2026-01-01T00:00:00,巴西,iOS,Muscle,2.193548387096774,0.8064516129032258,non-Organic
2026-03-01T00:00:00,巴西,iOS,AI Tattoo,107.54838709677419,54.45161290322581,non-Organic
2026-03-01T00:00:00,巴西,iOS,Face,105.2258064516129,40.903225806451616,non-Organic
2026-05-01T00:00:00,英国,iOS,Dark Circles,17.29032258064516,12.32258064516129,non-Organic
2026-05-01T00:00:00,英国,iOS,Relight,58.354838709677416,25.516129032258064,non-Organic
2026-05-01T00:00:00,英国,Android,Skin Tone,0.5217391304347826,0.2608695652173913,non-Organic
2026-06-01T00:00:00,巴西,Android,Bokeh,78.37037037037037,20.333333333333332,non-Organic
2026-04-01T00:00:00,巴西,iOS,Mykit,21.9,0.0,non-Organic
2026-06-01T00:00:00,巴西,iOS,AI Image,129.74074074074073,43.03703703703704,non-Organic
2026-06-01T00:00:00,美国,Android,Acne,20.40740740740741,14.11111111111111,non-Organic
2026-01-01T00:00:00,巴西,iOS,AI Tattoo,0.8709677419354839,0.41935483870967744,non-Organic
2026-07-01T00:00:00,美国,Android,Blur,12.129032258064516,6.354838709677419,non-Organic
2026-04-01T00:00:00,美国,Android,Glitter,10.833333333333334,1.7333333333333334,non-Organic
2026-03-01T00:00:00,英国,iOS,Relight,34.903225806451616,14.741935483870968,non-Organic
2026-04-01T00:00:00,墨西哥,Android,AI Retouch,484.73333333333335,110.66666666666667,non-Organic
2026-01-01T00:00:00,美国,Android,Makeup,42.41935483870968,21.677419354838708,non-Organic
2026-08-01T00:00:00,英国,Android,Whiten,0.0,0.0,non-Organic
2026-08-01T00:00:00,英国,iOS,Muscle,17.0,4.333333333333333,non-Organic
2026-08-01T00:00:00,英国,iOS,Makeup,65.83333333333333,25.0,non-Organic
2026-08-01T00:00:00,英国,iOS,Plump,22.333333333333332,7.833333333333333,non-Organic
2026-08-01T00:00:00,美国,Android,Dark Circles,7.333333333333333,5.5,non-Organic
2026-08-01T00:00:00,美国,iOS,Plump,43.166666666666664,12.833333333333334,non-Organic
2026-08-01T00:00:00,英国,Android,Effects,0.5,0.0,non-Organic
2026-08-01T00:00:00,巴西,iOS,AI Expand,26.0,8.0,non-Organic
2026-05-01T00:00:00,墨西哥,Android,Prism,2.3548387096774195,0.7096774193548387,non-Organic
2026-05-01T00:00:00,巴西,Android,AI Repair,318.51612903225805,125.96774193548387,non-Organic
2026-04-01T00:00:00,美国,iOS,Glitter,41.2,7.0,non-Organic
2026-06-01T00:00:00,巴西,iOS,Dark Circles,19.814814814814813,12.481481481481481,non-Organic
2026-05-01T00:00:00,英国,iOS,AI Expand,5.548387096774194,1.3870967741935485,non-Organic
2026-06-01T00:00:00,英国,Android,Smooth,0.9130434782608695,0.6086956521739131,non-Organic
2026-07-01T00:00:00,美国,iOS,Stamp,14.03225806451613,3.032258064516129,non-Organic
2026-08-01T00:00:00,墨西哥,iOS,Reshape,39.333333333333336,11.0,non-Organic
2026-06-01T00:00:00,美国,Android,Adjust,21.333333333333332,8.407407407407407,non-Organic
2026-08-01T00:00:00,美国,iOS,Preset,41.333333333333336,2.3333333333333335,non-Organic
2026-08-01T00:00:00,巴西,Android,Acne,142.16666666666666,95.5,non-Organic
2026-03-01T00:00:00,美国,Android,Eraser,38.0,19.903225806451612,non-Organic
2026-01-01T00:00:00,美国,Android,Eraser,25.93548387096774,14.193548387096774,non-Organic
2026-06-01T00:00:00,美国,Android,Text,5.111111111111111,0.8518518518518519,non-Organic
2026-02-01T00:00:00,英国,iOS,Brighten,17.428571428571427,9.0,non-Organic
2026-02-01T00:00:00,英国,iOS,Glowup,29.607142857142858,10.357142857142858,non-Organic
2026-02-01T00:00:00,美国,Android,Dark Circles,14.035714285714286,9.464285714285714,non-Organic
2026-05-01T00:00:00,美国,Android,Stamp,4.967741935483871,1.2580645161290323,non-Organic
2026-07-01T00:00:00,英国,iOS,Face Fix,35.54838709677419,5.258064516129032,non-Organic
2026-07-01T00:00:00,英国,Android,Matte,0.10344827586206896,0.034482758620689655,non-Organic
2026-08-01T00:00:00,墨西哥,Android,Acne,12.0,6.333333333333333,non-Organic
2026-06-01T00:00:00,墨西哥,iOS,Text,0.25925925925925924,0.0,non-Organic
2026-05-01T00:00:00,墨西哥,iOS,Mykit,0.9,0.0,non-Organic
2026-02-01T00:00:00,墨西哥,Android,Glitter,10.071428571428571,1.4285714285714286,non-Organic
2026-03-01T00:00:00,美国,Android,Smooth,46.774193548387096,34.516129032258064,non-Organic
2026-06-01T00:00:00,美国,Android,AI Retouch,70.81481481481481,26.85185185185185,non-Organic
2026-04-01T00:00:00,英国,iOS,Reshape,55.266666666666666,32.5,non-Organic
2026-06-01T00:00:00,美国,iOS,Matte,41.77777777777778,18.85185185185185,non-Organic
2026-06-01T00:00:00,美国,iOS,Teeth,148.77777777777777,15.037037037037036,non-Organic
2026-07-01T00:00:00,英国,iOS,Bokeh,6.741935483870968,1.2580645161290323,non-Organic
2026-07-01T00:00:00,美国,Android,Skin Tone,20.548387096774192,12.03225806451613,non-Organic
2026-02-01T00:00:00,英国,iOS,AI Expand,7.035714285714286,2.4285714285714284,non-Organic
2026-05-01T00:00:00,墨西哥,iOS,Makeup,1.1935483870967742,0.45161290322580644,non-Organic
2026-01-01T00:00:00,英国,Android,Eye Brighten,0.42857142857142855,0.2857142857142857,non-Organic
2026-08-01T00:00:00,墨西哥,iOS,Contour,3.0,2.1666666666666665,non-Organic
2026-08-01T00:00:00,巴西,iOS,Skin Tone,44.5,17.5,non-Organic
2026-01-01T00:00:00,英国,iOS,Eye Brighten,11.290322580645162,7.419354838709677,non-Organic
2026-03-01T00:00:00,英国,iOS,Blur,17.483870967741936,10.129032258064516,non-Organic
2026-01-01T00:00:00,巴西,Android,Matte,192.7741935483871,68.87096774193549,non-Organic
2026-08-01T00:00:00,美国,Android,Whiten,0.0,0.0,non-Organic
2026-08-01T00:00:00,美国,iOS,Hair,307.5,77.33333333333333,non-Organic
2026-05-01T00:00:00,英国,iOS,Prism,2.6451612903225805,0.41935483870967744,non-Organic
2026-04-01T00:00:00,巴西,Android,Prism,84.06666666666666,31.4,non-Organic
2026-02-01T00:00:00,墨西哥,Android,AI Replace,5.857142857142857,2.7857142857142856,non-Organic
2026-01-01T00:00:00,巴西,Android,Contour,210.83870967741936,100.41935483870968,non-Organic
2026-01-01T00:00:00,英国,iOS,Skin Tone,32.096774193548384,22.516129032258064,non-Organic
2026-06-01T00:00:00,英国,Android,AI Tattoo,0.37037037037037035,0.0,non-Organic
2026-01-01T00:00:00,巴西,Android,Smooth,915.7741935483871,478.258064516129,non-Organic
2026-05-01T00:00:00,英国,Android,AI Expand,0.3333333333333333,0.26666666666666666,non-Organic
2026-02-01T00:00:00,巴西,Android,Resize,211.75,89.46428571428571,non-Organic
2026-02-01T00:00:00,墨西哥,iOS,Face Fix,0.7857142857142857,0.2857142857142857,non-Organic
2026-01-01T00:00:00,墨西哥,iOS,Face,3.225806451612903,1.3548387096774193,non-Organic
2026-06-01T00:00:00,巴西,Android,Skin Tone,294.48148148148147,150.14814814814815,non-Organic
2026-06-01T00:00:00,墨西哥,Android,Acne,18.48148148148148,5.962962962962963,non-Organic
2026-05-01T00:00:00,美国,iOS,Makeup,330.0967741935484,117.06451612903226,non-Organic
2026-02-01T00:00:00,英国,Android,AI Tattoo,0.4642857142857143,0.14285714285714285,non-Organic
2026-06-01T00:00:00,英国,iOS,AI Tattoo,14.555555555555555,2.5925925925925926,non-Organic
2026-02-01T00:00:00,巴西,iOS,AI Image,5.392857142857143,0.39285714285714285,non-Organic
2026-03-01T00:00:00,美国,iOS,Body,180.5483870967742,109.6774193548387,non-Organic
2026-02-01T00:00:00,英国,iOS,Dark Circles,13.785714285714286,9.607142857142858,non-Organic
2026-05-01T00:00:00,美国,Android,Makeup,49.38709677419355,24.0,non-Organic
2026-05-01T00:00:00,墨西哥,iOS,AI Image,2.806451612903226,0.3225806451612903,non-Organic
2026-06-01T00:00:00,巴西,Android,Dark Circles,157.22222222222223,85.0,non-Organic
2026-08-01T00:00:00,美国,iOS,Brighten,26.5,10.666666666666666,non-Organic
2026-01-01T00:00:00,英国,iOS,Prism,2.064516129032258,0.7741935483870968,non-Organic
2026-08-01T00:00:00,巴西,Android,Teeth,127.16666666666667,55.166666666666664,non-Organic
2026-01-01T00:00:00,美国,iOS,Crop,60.193548387096776,40.54838709677419,non-Organic
2026-06-01T00:00:00,英国,Android,Crop,0.48148148148148145,0.3333333333333333,non-Organic
2026-08-01T00:00:00,巴西,Android,Hair,520.6666666666666,132.33333333333334,non-Organic
2026-03-01T00:00:00,美国,iOS,AI Repair,65.64516129032258,23.032258064516128,non-Organic
2026-07-01T00:00:00,巴西,Android,Crop,188.61290322580646,138.48387096774192,non-Organic
2026-05-01T00:00:00,巴西,iOS,AI Repair,67.19354838709677,26.967741935483872,non-Organic
2026-01-01T00:00:00,英国,Android,Body,0.967741935483871,0.41935483870967744,non-Organic
2026-06-01T00:00:00,巴西,iOS,Bokeh,10.222222222222221,2.5925925925925926,non-Organic
2026-04-01T00:00:00,美国,Android,Background,27.366666666666667,4.833333333333333,non-Organic
2026-06-01T00:00:00,英国,iOS,Matte,10.25925925925926,5.333333333333333,non-Organic
2026-03-01T00:00:00,巴西,Android,Effects,702.8064516129032,83.25806451612904,non-Organic
2026-01-01T00:00:00,巴西,iOS,AI Repair,2.967741935483871,1.2580645161290323,non-Organic
2026-04-01T00:00:00,墨西哥,Android,Filters,420.1666666666667,74.6,non-Organic
2026-04-01T00:00:00,美国,iOS,Filters,412.7,86.56666666666666,non-Organic
2026-02-01T00:00:00,墨西哥,Android,Blur,9.642857142857142,5.321428571428571,non-Organic
2026-02-01T00:00:00,美国,iOS,Teeth,95.89285714285714,0.0,non-Organic
2026-03-01T00:00:00,美国,Android,Details,14.935483870967742,5.580645161290323,non-Organic
2026-07-01T00:00:00,美国,iOS,Skin Tone,99.25806451612904,56.87096774193548,non-Organic
2026-07-01T00:00:00,英国,Android,Relight,2.161290322580645,0.8709677419354839,non-Organic
2026-04-01T00:00:00,巴西,iOS,Bokeh,8.5,1.6333333333333333,non-Organic
2026-07-01T00:00:00,英国,Android,AI Image,1.3225806451612903,0.06451612903225806,non-Organic
2026-02-01T00:00:00,墨西哥,iOS,Adjust,2.142857142857143,0.4642857142857143,non-Organic
2026-03-01T00:00:00,巴西,iOS,Preset,35.483870967741936,1.935483870967742,non-Organic
2026-03-01T00:00:00,英国,Android,Eye Brighten,1.7419354838709677,1.1290322580645162,non-Organic
2026-04-01T00:00:00,英国,Android,Details,1.7586206896551724,0.3448275862068966,non-Organic
2026-08-01T00:00:00,巴西,Android,Skin Tone,114.33333333333333,65.33333333333333,non-Organic
2026-08-01T00:00:00,英国,Android,Brighten,0.6,0.4,non-Organic
2026-06-01T00:00:00,英国,iOS,Details,13.37037037037037,5.111111111111111,non-Organic
2026-03-01T00:00:00,巴西,Android,Contour,131.16129032258064,58.32258064516129,non-Organic
2026-05-01T00:00:00,美国,iOS,Prism,12.96774193548387,3.870967741935484,non-Organic
2026-08-01T00:00:00,巴西,Android,Blur,156.5,77.16666666666667,non-Organic
2026-08-01T00:00:00,巴西,iOS,Relight,904.3333333333334,462.3333333333333,non-Organic
2026-08-01T00:00:00,墨西哥,Android,Contour,3.8333333333333335,2.3333333333333335,non-Organic
2026-06-01T00:00:00,巴西,iOS,Acne,38.51851851851852,19.62962962962963,non-Organic
2026-08-01T00:00:00,英国,Android,Flawless,0.0,0.0,non-Organic
2026-03-01T00:00:00,巴西,Android,Matte,117.90322580645162,39.096774193548384,non-Organic
2026-03-01T00:00:00,美国,iOS,Makeup,269.5483870967742,99.74193548387096,non-Organic
2026-02-01T00:00:00,巴西,iOS,Prism,0.5357142857142857,0.32142857142857145,non-Organic
2026-07-01T00:00:00,英国,iOS,Mykit,18.225806451612904,0.0,non-Organic
2026-02-01T00:00:00,英国,iOS,Hair,46.964285714285715,14.357142857142858,non-Organic
2026-06-01T00:00:00,美国,iOS,AI Retouch,750.3703703703703,213.07407407407408,non-Organic
2026-07-01T00:00:00,英国,Android,AI Replace,0.6896551724137931,0.20689655172413793,non-Organic
2026-04-01T00:00:00,墨西哥,iOS,Crop,3.1,2.3,non-Organic
2026-08-01T00:00:00,美国,Android,Background,25.666666666666668,4.333333333333333,non-Organic
2026-08-01T00:00:00,墨西哥,iOS,Teeth,9.166666666666666,1.3333333333333333,non-Organic
2026-06-01T00:00:00,英国,Android,Preset,0.7777777777777778,0.0,non-Organic
2026-01-01T00:00:00,墨西哥,Android,Body,44.03225806451613,23.129032258064516,non-Organic
2026-01-01T00:00:00,墨西哥,Android,Eraser,182.67741935483872,88.06451612903226,non-Organic
2026-07-01T00:00:00,墨西哥,iOS,AI Image,16.35483870967742,5.32258064516129,non-Organic
2026-02-01T00:00:00,墨西哥,Android,Acne,10.142857142857142,6.142857142857143,non-Organic
2026-05-01T00:00:00,英国,iOS,AI Image,30.64516129032258,3.3225806451612905,non-Organic
2026-07-01T00:00:00,英国,iOS,Skin Tone,45.38709677419355,29.387096774193548,non-Organic
2026-08-01T00:00:00,美国,iOS,AI Expand,21.666666666666668,11.5,non-Organic
2026-06-01T00:00:00,美国,iOS,Whiten,0.0,0.0,non-Organic
2026-08-01T00:00:00,墨西哥,iOS,Preset,18.5,0.16666666666666666,non-Organic
2026-02-01T00:00:00,美国,Android,Relight,23.357142857142858,10.571428571428571,non-Organic
2026-08-01T00:00:00,巴西,iOS,Teeth,56.0,16.833333333333332,non-Organic
2026-04-01T00:00:00,美国,Android,Teeth,23.733333333333334,0.0,non-Organic
2026-08-01T00:00:00,英国,iOS,Face,141.0,62.5,non-Organic
2026-01-01T00:00:00,美国,iOS,Flawless,0.0,0.0,non-Organic
2026-05-01T00:00:00,巴西,Android,Reshape,460.64516129032256,220.41935483870967,non-Organic
2026-05-01T00:00:00,英国,Android,Teeth,0.5666666666666667,0.0,non-Organic
2026-04-01T00:00:00,美国,Android,Filters,90.66666666666667,30.666666666666668,non-Organic
2026-03-01T00:00:00,墨西哥,Android,Makeup,218.80645161290323,93.54838709677419,non-Organic
2026-01-01T00:00:00,巴西,Android,AI Tattoo,763.483870967742,299.03225806451616,non-Organic
2026-05-01T00:00:00,墨西哥,iOS,Eye Brighten,0.3157894736842105,0.2631578947368421,non-Organic
2026-03-01T00:00:00,巴西,Android,Details,109.6774193548387,37.225806451612904,non-Organic
2026-07-01T00:00:00,英国,Android,Blur,0.5161290322580645,0.16129032258064516,non-Organic
2026-04-01T00:00:00,美国,Android,Preset,27.866666666666667,3.6333333333333333,non-Organic
2026-04-01T00:00:00,墨西哥,Android,Glitter,54.96666666666667,8.2,non-Organic
2026-01-01T00:00:00,墨西哥,iOS,Crop,0.5483870967741935,0.3225806451612903,non-Organic
2026-07-01T00:00:00,英国,iOS,Glowup,59.806451612903224,19.451612903225808,non-Organic
2026-02-01T00:00:00,墨西哥,iOS,Teeth,0.6428571428571429,0.0,non-Organic
2026-06-01T00:00:00,英国,Android,Magic,2.7777777777777777,1.2592592592592593,non-Organic
2026-01-01T00:00:00,巴西,Android,Magic,3916.2580645161293,1855.5806451612902,non-Organic
2026-02-01T00:00:00,美国,Android,AI Image,44.035714285714285,5.214285714285714,non-Organic
2026-07-01T00:00:00,墨西哥,Android,Skin Tone,39.645161290322584,20.129032258064516,non-Organic
2026-08-01T00:00:00,美国,Android,Matte,6.0,2.8333333333333335,non-Organic
2026-02-01T00:00:00,美国,Android,AI Expand,13.392857142857142,4.642857142857143,non-Organic
2026-08-01T00:00:00,英国,iOS,AI Tattoo,9.833333333333334,0.8333333333333334,non-Organic
2026-04-01T00:00:00,墨西哥,Android,Brighten,36.8,14.0,non-Organic
2026-06-01T00:00:00,英国,Android,Plump,0.4074074074074074,0.1111111111111111,non-Organic
2026-01-01T00:00:00,美国,Android,AI Repair,15.64516129032258,6.870967741935484,non-Organic
2026-03-01T00:00:00,美国,Android,Resize,15.258064516129032,7.387096774193548,non-Organic
2026-04-01T00:00:00,巴西,iOS,AI Replace,9.6,4.433333333333334,non-Organic
2026-07-01T00:00:00,墨西哥,Android,Eraser,65.51612903225806,28.032258064516128,non-Organic
2026-07-01T00:00:00,墨西哥,iOS,Concealer,5.258064516129032,1.7096774193548387,non-Organic
2026-07-01T00:00:00,墨西哥,iOS,Eye Brighten,2.2903225806451615,1.2258064516129032,non-Organic
2026-02-01T00:00:00,墨西哥,Android,Dark Circles,6.25,3.6785714285714284,non-Organic
2026-01-01T00:00:00,巴西,Android,Details,182.16129032258064,68.19354838709677,non-Organic
2026-01-01T00:00:00,墨西哥,Android,Face,151.41935483870967,59.58064516129032,non-Organic
2026-08-01T00:00:00,墨西哥,Android,Hair,77.16666666666667,21.166666666666668,non-Organic
2026-08-01T00:00:00,墨西哥,iOS,Glitter,16.333333333333332,3.6666666666666665,non-Organic
2026-05-01T00:00:00,墨西哥,Android,Blur,4.483870967741935,1.3225806451612903,non-Organic
2026-07-01T00:00:00,墨西哥,iOS,Prism,1.935483870967742,0.4838709677419355,non-Organic
2026-05-01T00:00:00,墨西哥,Android,Eraser,19.35483870967742,5.064516129032258,non-Organic
2026-03-01T00:00:00,巴西,Android,Plump,273.93548387096774,107.64516129032258,non-Organic
2026-01-01T00:00:00,美国,Android,Flawless,0.0,0.0,non-Organic
2026-07-01T00:00:00,墨西哥,Android,Collarbone,0.0,0.0,non-Organic
2026-05-01T00:00:00,墨西哥,iOS,Blur,0.3870967741935484,0.1935483870967742,non-Organic
2026-07-01T00:00:00,美国,iOS,Eye Brighten,27.70967741935484,14.741935483870968,non-Organic
2026-04-01T00:00:00,巴西,Android,AI Replace,129.96666666666667,62.666666666666664,non-Organic
2026-01-01T00:00:00,墨西哥,iOS,Stamp,0.2413793103448276,0.034482758620689655,non-Organic
2026-06-01T00:00:00,英国,iOS,AI Repair,33.74074074074074,11.148148148148149,non-Organic
2026-02-01T00:00:00,墨西哥,iOS,Skin Tone,0.5454545454545454,0.2727272727272727,non-Organic
2026-07-01T00:00:00,英国,Android,Teeth,0.6451612903225806,0.2903225806451613,non-Organic
2026-07-01T00:00:00,英国,Android,Hair,4.967741935483871,1.064516129032258,non-Organic
2026-02-01T00:00:00,英国,Android,Dark Circles,0.4166666666666667,0.375,non-Organic
2026-06-01T00:00:00,巴西,iOS,AI Expand,13.296296296296296,4.703703703703703,non-Organic
2026-03-01T00:00:00,墨西哥,Android,Eraser,252.0,120.06451612903226,non-Organic
2026-04-01T00:00:00,美国,Android,Glowup,30.333333333333332,11.7,non-Organic
2026-06-01T00:00:00,美国,Android,Whiten,0.0,0.0,non-Organic
2026-01-01T00:00:00,墨西哥,iOS,Concealer,0.7391304347826086,0.391304347826087,non-Organic
2026-04-01T00:00:00,巴西,iOS,Face Fix,24.5,5.9,non-Organic
2026-06-01T00:00:00,美国,Android,Face Fix,19.48148148148148,6.074074074074074,non-Organic
2026-08-01T00:00:00,美国,iOS,Face Fix,71.66666666666667,14.166666666666666,non-Organic
2026-07-01T00:00:00,巴西,Android,Eraser,328.2903225806452,164.93548387096774,non-Organic
2026-02-01T00:00:00,英国,iOS,Contour,9.25,5.142857142857143,non-Organic
2026-03-01T00:00:00,墨西哥,iOS,Concealer,0.3333333333333333,0.13333333333333333,non-Organic
2026-07-01T00:00:00,巴西,Android,Smooth,227.7741935483871,138.93548387096774,non-Organic
2026-04-01T00:00:00,英国,iOS,Muscle,9.8,3.533333333333333,non-Organic
2026-02-01T00:00:00,英国,Android,Effects,1.25,0.0,non-Organic
2026-03-01T00:00:00,美国,iOS,Flawless,0.0,0.0,non-Organic
2026-06-01T00:00:00,墨西哥,iOS,Muscle,0.5384615384615384,0.3076923076923077,non-Organic
2026-03-01T00:00:00,墨西哥,Android,Eye Brighten,19.838709677419356,7.838709677419355,non-Organic
2026-06-01T00:00:00,英国,iOS,Contour,13.62962962962963,6.888888888888889,non-Organic
2026-08-01T00:00:00,巴西,iOS,Prism,19.333333333333332,7.166666666666667,non-Organic
2026-01-01T00:00:00,巴西,Android,AI Repair,604.0645161290323,262.93548387096774,non-Organic
2026-06-01T00:00:00,墨西哥,Android,Preset,37.925925925925924,1.8888888888888888,non-Organic
2026-06-01T00:00:00,墨西哥,Android,Teeth,32.074074074074076,0.8148148148148148,non-Organic
2026-04-01T00:00:00,巴西,Android,Glowup,471.9,90.53333333333333,non-Organic
2026-04-01T00:00:00,美国,Android,Reshape,39.96666666666667,17.933333333333334,non-Organic
2026-04-01T00:00:00,美国,iOS,Effects,115.76666666666667,2.4,non-Organic
2026-03-01T00:00:00,巴西,iOS,Filters,179.7741935483871,20.70967741935484,non-Organic
