月份,市场,平台,功能,进入渗透率,渠道/自然
2026-01-01T00:00:00,墨西哥,Android,AI Tattoo,0.02373865780743782,non-Organic
2026-07-01T00:00:00,巴西,Android,Effects,0.05319899155704119,non-Organic
2026-04-01T00:00:00,巴西,Android,Muscle,0.06657744699336013,non-Organic
2026-01-01T00:00:00,美国,Android,Hair,0.22325025736405976,non-Organic
2026-03-01T00:00:00,墨西哥,iOS,Crop,0.07729961789518576,non-Organic
2026-05-01T00:00:00,巴西,iOS,Makeup,0.09690779115062073,non-Organic
2026-02-01T00:00:00,墨西哥,Android,Resize,0.03021658603619558,non-Organic
2026-05-01T00:00:00,美国,Android,Background,0.06671780944947034,non-Organic
2026-05-01T00:00:00,墨西哥,Android,Mykit,0.017171985675280693,non-Organic
2026-03-01T00:00:00,美国,Android,Concealer,0.07210637711726454,non-Organic
2026-04-01T00:00:00,墨西哥,Android,Glowup,0.05927467372783154,non-Organic
2026-04-01T00:00:00,巴西,iOS,Mykit,0.025045783234638904,non-Organic
2026-02-01T00:00:00,巴西,iOS,Background,0.07157241413063317,non-Organic
2026-07-01T00:00:00,巴西,Android,Glitter,0.022296503785542657,non-Organic
2026-02-01T00:00:00,墨西哥,Android,Concealer,0.04702808433976537,non-Organic
2026-02-01T00:00:00,巴西,Android,Eye Brighten,0.012616727127174331,non-Organic
2026-03-01T00:00:00,美国,iOS,Concealer,0.05853569405962525,non-Organic
2026-04-01T00:00:00,巴西,iOS,AI Repair,0.041194157977332654,non-Organic
2026-03-01T00:00:00,美国,iOS,Bokeh,0.009795207663183671,non-Organic
2026-04-01T00:00:00,美国,iOS,Adjust,0.06131632888858656,non-Organic
2026-01-01T00:00:00,美国,Android,Bokeh,0.017926232290219266,non-Organic
2026-04-01T00:00:00,英国,iOS,AI Tattoo,0.0219652612398129,non-Organic
2026-06-01T00:00:00,美国,Android,AI Tattoo,0.024061940422546547,non-Organic
2026-06-01T00:00:00,美国,Android,AI Retouch,0.26254357057142014,non-Organic
2026-06-01T00:00:00,墨西哥,iOS,Stamp,0.11458333333333333,non-Organic
2026-01-01T00:00:00,英国,Android,Resize,0.09422864716982363,non-Organic
2026-05-01T00:00:00,墨西哥,Android,Face,0.20409738243558392,non-Organic
2026-05-01T00:00:00,英国,Android,Resize,0.07539496393985558,non-Organic
2026-07-01T00:00:00,美国,iOS,Eraser,0.07259335802001661,non-Organic
2026-02-01T00:00:00,美国,iOS,Adjust,0.052542879150486645,non-Organic
2026-03-01T00:00:00,巴西,Android,Brighten,0.03181182942936653,non-Organic
2026-02-01T00:00:00,美国,Android,AI Image,0.13496684767618886,non-Organic
2026-02-01T00:00:00,巴西,Android,Text,0.016561038936034805,non-Organic
2026-05-01T00:00:00,墨西哥,Android,AI Retouch,0.2270977970161918,non-Organic
2026-05-01T00:00:00,巴西,iOS,Contour,0.007052820683892589,non-Organic
2026-02-01T00:00:00,巴西,Android,Effects,0.058468799195770645,non-Organic
2026-07-01T00:00:00,墨西哥,iOS,AI Replace,0.010205796684348878,non-Organic
2026-07-01T00:00:00,巴西,iOS,Clean Skin,0.03735077544537723,non-Organic
2026-02-01T00:00:00,巴西,iOS,Reshape,0.15489317690605495,non-Organic
2026-04-01T00:00:00,英国,Android,Reshape,0.1141820529230924,non-Organic
2026-04-01T00:00:00,墨西哥,iOS,Glowup,0.09379008541298936,non-Organic
2026-02-01T00:00:00,美国,iOS,Crop,0.031188895991240476,non-Organic
2026-01-01T00:00:00,英国,Android,Smooth,0.11277412271135247,non-Organic
2026-01-01T00:00:00,巴西,Android,AI Expand,0.03340626692338817,non-Organic
2026-01-01T00:00:00,美国,Android,AI Tattoo,0.028123171548356397,non-Organic
2026-04-01T00:00:00,美国,iOS,Body,0.09550010485931765,non-Organic
2026-03-01T00:00:00,美国,Android,Makeup,0.1465547882139321,non-Organic
2026-07-01T00:00:00,墨西哥,Android,AI Replace,0.009742435577027298,non-Organic
2026-04-01T00:00:00,墨西哥,Android,Plump,0.025943513937238545,non-Organic
2026-07-01T00:00:00,墨西哥,iOS,AI Retouch,0.2282637155254681,non-Organic
2026-01-01T00:00:00,美国,Android,Preset,0.07224052286860606,non-Organic
2026-01-01T00:00:00,英国,iOS,AI Image,0.08844372792675409,non-Organic
2026-02-01T00:00:00,巴西,Android,Glitter,0.022840271746814626,non-Organic
2026-05-01T00:00:00,墨西哥,iOS,AI Retouch,0.23748208130832527,non-Organic
2026-02-01T00:00:00,巴西,iOS,Effects,0.06740478888972315,non-Organic
2026-05-01T00:00:00,英国,Android,Blur,0.08303084657573823,non-Organic
2026-02-01T00:00:00,墨西哥,iOS,Matte,0.08720588235294117,non-Organic
2026-05-01T00:00:00,墨西哥,Android,Prism,0.003994053838415553,non-Organic
2026-03-01T00:00:00,巴西,Android,Blur,0.023127218129937274,non-Organic
2026-07-01T00:00:00,巴西,Android,Blur,0.04493802728125161,non-Organic
2026-07-01T00:00:00,巴西,Android,Background,0.04843154258608661,non-Organic
2026-06-01T00:00:00,墨西哥,Android,AI Expand,0.013650925897472608,non-Organic
2026-01-01T00:00:00,英国,iOS,Bokeh,0.016085808044243394,non-Organic
2026-04-01T00:00:00,巴西,Android,Hair,0.3932606538275364,non-Organic
2026-01-01T00:00:00,美国,iOS,Glitter,0.020984586929781494,non-Organic
2026-04-01T00:00:00,美国,Android,Resize,0.04567252518190938,non-Organic
2026-04-01T00:00:00,墨西哥,iOS,Relight,0.10992570444889768,non-Organic
2026-05-01T00:00:00,巴西,iOS,Brighten,0.021761852776594013,non-Organic
2026-05-01T00:00:00,美国,Android,Skin Tone,0.08502519474238092,non-Organic
2026-02-01T00:00:00,英国,Android,Teeth,0.09503881382304817,non-Organic
2026-02-01T00:00:00,美国,iOS,Concealer,0.05014929979284806,non-Organic
2026-01-01T00:00:00,英国,Android,Reshape,0.10220896134453603,non-Organic
2026-06-01T00:00:00,英国,iOS,Acne,0.07538020797037592,non-Organic
2026-06-01T00:00:00,墨西哥,Android,Blur,0.014636576098856194,non-Organic
2026-05-01T00:00:00,巴西,iOS,Eye Brighten,0.008305045576405459,non-Organic
2026-02-01T00:00:00,美国,Android,Bokeh,0.022548108695805702,non-Organic
2026-02-01T00:00:00,英国,Android,Makeup,0.135041320796133,non-Organic
2026-01-01T00:00:00,英国,Android,Muscle,0.10313380508228517,non-Organic
2026-07-01T00:00:00,墨西哥,iOS,AI Image,0.07053565864938978,non-Organic
2026-02-01T00:00:00,美国,Android,Filters,0.2504759716382975,non-Organic
2026-07-01T00:00:00,美国,iOS,Clean Skin,0.04624414496074631,non-Organic
2026-01-01T00:00:00,墨西哥,iOS,Stamp,0.06283097854526426,non-Organic
2026-01-01T00:00:00,墨西哥,iOS,Eye Brighten,0.07160714285714286,non-Organic
2026-01-01T00:00:00,美国,Android,Expression,0.040348044240486644,non-Organic
2026-02-01T00:00:00,墨西哥,Android,Mykit,0.05558228457484566,non-Organic
2026-05-01T00:00:00,美国,Android,Mykit,0.04608834781254833,non-Organic
2026-06-01T00:00:00,墨西哥,Android,Glowup,0.06812572027306996,non-Organic
2026-07-01T00:00:00,英国,Android,Blur,0.08052354470053127,non-Organic
2026-07-01T00:00:00,美国,iOS,Text,0.010734855631106568,non-Organic
2026-06-01T00:00:00,美国,iOS,Background,0.0460001627461454,non-Organic
2026-06-01T00:00:00,英国,iOS,Effects,0.09860934485478838,non-Organic
2026-01-01T00:00:00,巴西,Android,Preset,0.0409647226324365,non-Organic
2026-05-01T00:00:00,墨西哥,Android,Text,0.00935686204581947,non-Organic
2026-06-01T00:00:00,墨西哥,Android,Relight,0.07475384231999888,non-Organic
2026-04-01T00:00:00,巴西,iOS,Matte,0.006097143203803668,non-Organic
2026-04-01T00:00:00,美国,iOS,AI Retouch,0.27163820512404363,non-Organic
2026-01-01T00:00:00,英国,Android,Filters,0.20007723742862984,non-Organic
2026-05-01T00:00:00,墨西哥,Android,Eraser,0.023858088659523772,non-Organic
2026-07-01T00:00:00,墨西哥,iOS,Hair,0.22251596351668354,non-Organic
2026-05-01T00:00:00,巴西,Android,Skin Tone,0.032906550143658425,non-Organic
2026-05-01T00:00:00,美国,Android,Eye Brighten,0.033033883483428714,non-Organic
2026-07-01T00:00:00,英国,Android,Resize,0.06986971104231166,non-Organic
2026-02-01T00:00:00,美国,Android,Preset,0.07819162704656893,non-Organic
2026-04-01T00:00:00,英国,Android,Body,0.08178309403870608,non-Organic
2026-01-01T00:00:00,英国,iOS,Filters,0.23037214322310268,non-Organic
2026-07-01T00:00:00,墨西哥,iOS,Expression,0.0379774468761077,non-Organic
2026-05-01T00:00:00,美国,Android,Body,0.1107965216223394,non-Organic
2026-01-01T00:00:00,墨西哥,Android,AI Repair,0.06655834921135798,non-Organic
2026-03-01T00:00:00,墨西哥,iOS,Adjust,0.11759312205426448,non-Organic
2026-04-01T00:00:00,英国,Android,Mykit,0.051350493113246784,non-Organic
2026-01-01T00:00:00,美国,iOS,AI Replace,0.01963791415786346,non-Organic
2026-06-01T00:00:00,英国,iOS,Glitter,0.020578886383862134,non-Organic
2026-02-01T00:00:00,墨西哥,Android,Stamp,0.03367381519830124,non-Organic
2026-05-01T00:00:00,墨西哥,iOS,Details,0.1291174364482635,non-Organic
2026-04-01T00:00:00,美国,iOS,Resize,0.047846852916153065,non-Organic
2026-05-01T00:00:00,英国,iOS,Background,0.05856166610046671,non-Organic
2026-05-01T00:00:00,美国,Android,Relight,0.10392846952476618,non-Organic
2026-05-01T00:00:00,巴西,iOS,Mykit,0.020417268447976464,non-Organic
2026-07-01T00:00:00,美国,Android,Expression,0.033306473957322454,non-Organic
2026-03-01T00:00:00,巴西,Android,Makeup,0.1517324571649966,non-Organic
2026-06-01T00:00:00,巴西,Android,Mykit,0.018798759759265832,non-Organic
2026-05-01T00:00:00,墨西哥,iOS,Muscle,0.10812196660398429,non-Organic
2026-02-01T00:00:00,美国,iOS,Text,0.012246094029892666,non-Organic
2026-05-01T00:00:00,英国,Android,Brighten,0.09366941967561163,non-Organic
2026-01-01T00:00:00,美国,Android,Brighten,0.05539894909108859,non-Organic
2026-07-01T00:00:00,墨西哥,Android,AI Image,0.08090717475538728,non-Organic
2026-03-01T00:00:00,英国,Android,Eye Brighten,0.04106184961627591,non-Organic
2026-06-01T00:00:00,美国,iOS,Adjust,0.056919544288577914,non-Organic
2026-02-01T00:00:00,美国,iOS,Makeup,0.12889318436205469,non-Organic
2026-05-01T00:00:00,巴西,Android,Relight,0.1062892876765392,non-Organic
2026-01-01T00:00:00,巴西,iOS,Face,0.28189430455806597,non-Organic
2026-03-01T00:00:00,巴西,iOS,AI Expand,0.042943536552171986,non-Organic
2026-03-01T00:00:00,巴西,iOS,Face,0.17534649725669743,non-Organic
2026-04-01T00:00:00,巴西,Android,Prism,0.009871505597167646,non-Organic
2026-03-01T00:00:00,巴西,Android,AI Repair,0.03575273870174065,non-Organic
2026-04-01T00:00:00,美国,iOS,Dark Circles,0.03300775031421374,non-Organic
2026-04-01T00:00:00,美国,Android,AI Repair,0.06531640188410283,non-Organic
2026-01-01T00:00:00,巴西,iOS,Expression,0.09149801382668545,non-Organic
2026-06-01T00:00:00,巴西,Android,Teeth,0.033016169142746875,non-Organic
2026-01-01T00:00:00,墨西哥,iOS,AI Tattoo,0.08185714285714285,non-Organic
2026-04-01T00:00:00,巴西,Android,Adjust,0.05584558633341764,non-Organic
2026-03-01T00:00:00,巴西,iOS,Resize,0.02111629732107829,non-Organic
2026-04-01T00:00:00,墨西哥,iOS,Background,0.04655357863198437,non-Organic
2026-06-01T00:00:00,美国,iOS,Eye Brighten,0.01797070368419965,non-Organic
2026-02-01T00:00:00,巴西,Android,Bokeh,0.00994192292656489,non-Organic
2026-02-01T00:00:00,英国,iOS,Skin Tone,0.1131045800308169,non-Organic
2026-05-01T00:00:00,英国,Android,Preset,0.13492208685707138,non-Organic
2026-07-01T00:00:00,英国,Android,Glowup,0.131098670671872,non-Organic
2026-07-01T00:00:00,美国,Android,Background,0.05745729859296683,non-Organic
2026-07-01T00:00:00,英国,iOS,Concealer,0.03705905317556642,non-Organic
2026-03-01T00:00:00,巴西,iOS,Blur,0.022962937121386823,non-Organic
2026-04-01T00:00:00,墨西哥,Android,Dark Circles,0.01254724905498349,non-Organic
2026-01-01T00:00:00,巴西,iOS,AI Expand,0.06397848700104423,non-Organic
2026-02-01T00:00:00,英国,iOS,Mykit,0.03793274906533524,non-Organic
2026-03-01T00:00:00,英国,Android,Smooth,0.13752465041990447,non-Organic
2026-05-01T00:00:00,墨西哥,Android,Dark Circles,0.009332214880810069,non-Organic
2026-04-01T00:00:00,巴西,iOS,Body,0.06983831332106076,non-Organic
2026-06-01T00:00:00,英国,iOS,AI Replace,0.013651513052025081,non-Organic
2026-07-01T00:00:00,墨西哥,iOS,Concealer,0.025647837758818282,non-Organic
2026-01-01T00:00:00,美国,Android,Face,0.2802181170204743,non-Organic
2026-02-01T00:00:00,美国,iOS,Plump,0.03812802022240154,non-Organic
2026-01-01T00:00:00,英国,iOS,Prism,0.007806743960122725,non-Organic
2026-06-01T00:00:00,英国,iOS,Preset,0.07380953895804276,non-Organic
2026-01-01T00:00:00,墨西哥,iOS,Makeup,0.14730416098063157,non-Organic
2026-02-01T00:00:00,英国,iOS,Acne,0.08893363076942803,non-Organic
2026-06-01T00:00:00,巴西,Android,Body,0.06135698716179772,non-Organic
2026-02-01T00:00:00,英国,Android,Acne,0.09363677155318022,non-Organic
2026-07-01T00:00:00,英国,iOS,Resize,0.036483803247012773,non-Organic
2026-01-01T00:00:00,巴西,Android,Glowup,0.042289002897383535,non-Organic
2026-04-01T00:00:00,美国,Android,Stamp,0.01460532998338005,non-Organic
2026-02-01T00:00:00,英国,Android,Face Fix,0.13299806391541485,non-Organic
2026-06-01T00:00:00,美国,Android,Details,0.042099354566332785,non-Organic
2026-05-01T00:00:00,墨西哥,Android,AI Replace,0.00428461000441078,non-Organic
2026-05-01T00:00:00,墨西哥,iOS,Effects,0.12715893588403057,non-Organic
2026-01-01T00:00:00,英国,iOS,AI Repair,0.04062983102341194,non-Organic
2026-01-01T00:00:00,美国,iOS,AI Expand,0.029980385273350483,non-Organic
2026-02-01T00:00:00,墨西哥,iOS,Bokeh,0.09769057195527785,non-Organic
2026-07-01T00:00:00,墨西哥,iOS,Prism,0.010538256898529073,non-Organic
2026-06-01T00:00:00,墨西哥,iOS,Adjust,0.1215173113779925,non-Organic
2026-01-01T00:00:00,英国,Android,Stamp,0.08045440398381574,non-Organic
2026-02-01T00:00:00,美国,Android,Eye Brighten,0.037054808593874895,non-Organic
2026-04-01T00:00:00,巴西,Android,Matte,0.010239576804441897,non-Organic
2026-06-01T00:00:00,英国,Android,Crop,0.07521516205613302,non-Organic
2026-06-01T00:00:00,英国,iOS,Plump,0.03939527776523516,non-Organic
2026-03-01T00:00:00,英国,Android,Bokeh,0.028280584802239297,non-Organic
2026-02-01T00:00:00,墨西哥,iOS,Magic,0.25718794302616016,non-Organic
2026-07-01T00:00:00,美国,Android,Clean Skin,0.06095761007592624,non-Organic
2026-06-01T00:00:00,墨西哥,iOS,AI Image,0.16820051032259944,non-Organic
2026-03-01T00:00:00,美国,iOS,Preset,0.052019655178775964,non-Organic
2026-06-01T00:00:00,巴西,Android,Matte,0.007451447950459862,non-Organic
2026-01-01T00:00:00,巴西,Android,Background,0.051620558506055333,non-Organic
2026-02-01T00:00:00,巴西,iOS,Filters,0.27996643837513296,non-Organic
2026-03-01T00:00:00,英国,Android,Stamp,0.025643120845393465,non-Organic
2026-03-01T00:00:00,墨西哥,Android,Reshape,0.07739867845889598,non-Organic
2026-03-01T00:00:00,巴西,Android,AI Expand,0.040255438476610325,non-Organic
2026-02-01T00:00:00,墨西哥,iOS,Hair,0.17036559840091606,non-Organic
2026-05-01T00:00:00,墨西哥,iOS,Body,0.16067528591850355,non-Organic
2026-07-01T00:00:00,英国,iOS,Details,0.01617559873951025,non-Organic
2026-05-01T00:00:00,巴西,Android,Brighten,0.01945412908043034,non-Organic
2026-03-01T00:00:00,巴西,Android,Prism,0.010570105850594995,non-Organic
2026-01-01T00:00:00,英国,iOS,Adjust,0.065071005845372,non-Organic
2026-02-01T00:00:00,美国,Android,Crop,0.06525527129390722,non-Organic
2026-03-01T00:00:00,英国,iOS,Bokeh,0.012377022844726741,non-Organic
2026-05-01T00:00:00,美国,Android,Contour,0.03270320838059035,non-Organic
2026-01-01T00:00:00,巴西,iOS,Text,0.04488996604165498,non-Organic
2026-07-01T00:00:00,英国,iOS,Preset,0.04888613043052935,non-Organic
2026-06-01T00:00:00,墨西哥,Android,Concealer,0.018465433165220205,non-Organic
2026-06-01T00:00:00,墨西哥,Android,Acne,0.019888836995079758,non-Organic
2026-01-01T00:00:00,巴西,Android,Brighten,0.029895230305446184,non-Organic
2026-02-01T00:00:00,美国,Android,Reshape,0.09070392860212384,non-Organic
2026-04-01T00:00:00,巴西,iOS,Makeup,0.08117270342107344,non-Organic
2026-01-01T00:00:00,墨西哥,iOS,Resize,0.09326217899747312,non-Organic
2026-06-01T00:00:00,墨西哥,iOS,Prism,0.14849624060150377,non-Organic
2026-07-01T00:00:00,英国,Android,AI Expand,0.042328042328042326,non-Organic
2026-04-01T00:00:00,巴西,iOS,Expression,0.03066695284639179,non-Organic
2026-04-01T00:00:00,墨西哥,Android,Blur,0.015735643338419623,non-Organic
2026-06-01T00:00:00,巴西,Android,Plump,0.025302316040218504,non-Organic
2026-01-01T00:00:00,墨西哥,iOS,Reshape,0.1270306880148509,non-Organic
2026-02-01T00:00:00,巴西,Android,AI Tattoo,0.042591863956367396,non-Organic
2026-03-01T00:00:00,墨西哥,Android,Plump,0.029018413280491744,non-Organic
2026-02-01T00:00:00,巴西,Android,Acne,0.025267964012110077,non-Organic
2026-05-01T00:00:00,英国,Android,Smooth,0.10338456062914268,non-Organic
2026-06-01T00:00:00,英国,iOS,Crop,0.033613789870578566,non-Organic
2026-06-01T00:00:00,英国,iOS,AI Tattoo,0.02344327896303129,non-Organic
2026-01-01T00:00:00,巴西,iOS,Glowup,0.11831645159866482,non-Organic
2026-03-01T00:00:00,墨西哥,iOS,AI Tattoo,0.05900124848264204,non-Organic
2026-07-01T00:00:00,英国,Android,Crop,0.07607267015464929,non-Organic
2026-01-01T00:00:00,巴西,iOS,Muscle,0.07335465925546034,non-Organic
2026-07-01T00:00:00,墨西哥,iOS,Adjust,0.09031678726112581,non-Organic
2026-03-01T00:00:00,巴西,iOS,Preset,0.04977230816143491,non-Organic
2026-02-01T00:00:00,英国,Android,Resize,0.08114631817639337,non-Organic
2026-05-01T00:00:00,英国,iOS,AI Expand,0.014923765977592564,non-Organic
2026-01-01T00:00:00,巴西,iOS,Preset,0.06652890297732655,non-Organic
2026-06-01T00:00:00,美国,Android,Plump,0.045647269351525833,non-Organic
2026-06-01T00:00:00,巴西,Android,Smooth,0.052241114790249316,non-Organic
2026-03-01T00:00:00,墨西哥,iOS,Eye Brighten,0.045000000000000005,non-Organic
2026-04-01T00:00:00,巴西,Android,AI Image,0.12506474271793652,non-Organic
2026-02-01T00:00:00,美国,Android,Hair,0.20988435404831537,non-Organic
2026-05-01T00:00:00,墨西哥,Android,Expression,0.030478048336128657,non-Organic
2026-07-01T00:00:00,墨西哥,Android,AI Repair,0.04851081028429756,non-Organic
2026-07-01T00:00:00,墨西哥,iOS,AI Repair,0.08961141727140508,non-Organic
2026-07-01T00:00:00,美国,iOS,Contour,0.012068208938381375,non-Organic
2026-04-01T00:00:00,美国,Android,Matte,0.0264407788978307,non-Organic
2026-05-01T00:00:00,巴西,iOS,Relight,0.1563419909720013,non-Organic
2026-03-01T00:00:00,美国,iOS,Resize,0.04758647076526128,non-Organic
2026-03-01T00:00:00,巴西,Android,Glowup,0.053960366018124005,non-Organic
2026-03-01T00:00:00,巴西,Android,Preset,0.05295183180251575,non-Organic
2026-05-01T00:00:00,墨西哥,Android,AI Image,0.06692669446828417,non-Organic
2026-07-01T00:00:00,英国,iOS,Brighten,0.030600136685004005,non-Organic
2026-02-01T00:00:00,美国,Android,Plump,0.05074595629896772,non-Organic
2026-01-01T00:00:00,墨西哥,Android,Concealer,0.03824680641608815,non-Organic
2026-04-01T00:00:00,巴西,Android,AI Repair,0.03499118221397075,non-Organic
2026-06-01T00:00:00,英国,Android,AI Tattoo,0.06935869959268974,non-Organic
2026-01-01T00:00:00,墨西哥,Android,Reshape,0.08079546732369224,non-Organic
2026-03-01T00:00:00,英国,iOS,Hair,0.1974180493585636,non-Organic
2026-01-01T00:00:00,英国,Android,Bokeh,0.09009287925696595,non-Organic
2026-03-01T00:00:00,英国,iOS,Teeth,0.06247716036620199,non-Organic
2026-06-01T00:00:00,美国,iOS,Glowup,0.09774588977521977,non-Organic
2026-06-01T00:00:00,巴西,Android,Dark Circles,0.019939555579587383,non-Organic
2026-01-01T00:00:00,巴西,iOS,AI Tattoo,0.046966134131419986,non-Organic
2026-03-01T00:00:00,美国,Android,Face,0.2878095750583243,non-Organic
2026-01-01T00:00:00,巴西,Android,Face,0.1787891474193445,non-Organic
2026-03-01T00:00:00,墨西哥,Android,Matte,0.01397060452033264,non-Organic
2026-05-01T00:00:00,墨西哥,Android,AI Expand,0.005982843047341281,non-Organic
2026-02-01T00:00:00,美国,iOS,Background,0.046061943966072647,non-Organic
2026-06-01T00:00:00,墨西哥,iOS,AI Repair,0.22687009094817834,non-Organic
2026-07-01T00:00:00,墨西哥,Android,Matte,0.007408775888932728,non-Organic
2026-01-01T00:00:00,巴西,Android,Resize,0.013736784254874852,non-Organic
2026-06-01T00:00:00,墨西哥,iOS,Hair,0.19147478052276812,non-Organic
2026-01-01T00:00:00,巴西,iOS,Crop,0.06259184860480552,non-Organic
2026-07-01T00:00:00,英国,Android,Magic,0.18707303770022743,non-Organic
2026-05-01T00:00:00,英国,Android,Face,0.2519851036790709,non-Organic
2026-06-01T00:00:00,英国,Android,Text,0.09791666666666667,non-Organic
2026-06-01T00:00:00,墨西哥,Android,Preset,0.04115322336785336,non-Organic
2026-06-01T00:00:00,墨西哥,Android,Glitter,0.02408156011752233,non-Organic
2026-07-01T00:00:00,巴西,iOS,Relight,0.24161284751112352,non-Organic
2026-07-01T00:00:00,英国,iOS,Acne,0.05575151398414749,non-Organic
2026-07-01T00:00:00,巴西,iOS,Background,0.043526505220866304,non-Organic
2026-05-01T00:00:00,英国,iOS,Preset,0.06463595329484169,non-Organic
2026-01-01T00:00:00,美国,iOS,AI Retouch,0.23823346074923088,non-Organic
2026-07-01T00:00:00,巴西,Android,Face Fix,0.04598127238229137,non-Organic
2026-06-01T00:00:00,英国,iOS,Details,0.022604495415355023,non-Organic
2026-01-01T00:00:00,美国,iOS,Magic,0.2097388543088436,non-Organic
2026-07-01T00:00:00,英国,Android,AI Replace,0.07265677326706323,non-Organic
2026-06-01T00:00:00,墨西哥,iOS,Brighten,0.08283828601166064,non-Organic
2026-06-01T00:00:00,美国,Android,Eraser,0.10420946312513657,non-Organic
2026-06-01T00:00:00,英国,Android,AI Expand,0.060515873015873016,non-Organic
2026-06-01T00:00:00,墨西哥,iOS,Concealer,0.10599175792674247,non-Organic
2026-04-01T00:00:00,巴西,iOS,AI Replace,0.014551731673983598,non-Organic
2026-02-01T00:00:00,巴西,Android,Preset,0.043249870408638466,non-Organic
2026-03-01T00:00:00,英国,iOS,Smooth,0.15456922290341846,non-Organic
2026-07-01T00:00:00,英国,iOS,Reshape,0.09937480250806928,non-Organic
2026-06-01T00:00:00,巴西,Android,Face Fix,0.03271345015835869,non-Organic
2026-03-01T00:00:00,英国,Android,Hair,0.1697129229456668,non-Organic
2026-05-01T00:00:00,墨西哥,iOS,Magic,0.2850250120396529,non-Organic
2026-03-01T00:00:00,墨西哥,iOS,Background,0.09414046586375066,non-Organic
2026-01-01T00:00:00,英国,iOS,Muscle,0.03378007797932889,non-Organic
2026-01-01T00:00:00,美国,iOS,Muscle,0.04152351550825629,non-Organic
2026-03-01T00:00:00,巴西,Android,Concealer,0.04953586518824869,non-Organic
2026-01-01T00:00:00,英国,Android,Hair,0.1992252282987575,non-Organic
2026-01-01T00:00:00,美国,Android,AI Expand,0.036258243731584185,non-Organic
2026-01-01T00:00:00,巴西,iOS,Eraser,0.12899368841248784,non-Organic
2026-05-01T00:00:00,墨西哥,iOS,Eraser,0.13935721800220613,non-Organic
2026-07-01T00:00:00,美国,iOS,Face,0.24183895982055303,non-Organic
2026-04-01T00:00:00,英国,iOS,Adjust,0.08353003352683412,non-Organic
2026-02-01T00:00:00,墨西哥,Android,Hair,0.24834816374253824,non-Organic
2026-03-01T00:00:00,美国,Android,Brighten,0.05354791472792768,non-Organic
2026-06-01T00:00:00,巴西,Android,Details,0.006982518870666695,non-Organic
2026-06-01T00:00:00,英国,iOS,Magic,0.2542665141148199,non-Organic
2026-06-01T00:00:00,英国,Android,Eraser,0.0860075772348912,non-Organic
2026-06-01T00:00:00,墨西哥,iOS,Glitter,0.10713650384703016,non-Organic
2026-07-01T00:00:00,英国,Android,Glitter,0.06614061194653299,non-Organic
2026-02-01T00:00:00,墨西哥,iOS,Teeth,0.07155011724816292,non-Organic
2026-05-01T00:00:00,英国,Android,Matte,0.08084168010638598,non-Organic
2026-05-01T00:00:00,英国,iOS,Blur,0.04891391892051625,non-Organic
2026-07-01T00:00:00,英国,iOS,Glitter,0.01883667223786659,non-Organic
2026-02-01T00:00:00,巴西,Android,Reshape,0.05885375011252479,non-Organic
2026-07-01T00:00:00,巴西,Android,Skin Tone,0.04170963204674721,non-Organic
2026-02-01T00:00:00,墨西哥,iOS,Smooth,0.10027251457136722,non-Organic
2026-05-01T00:00:00,墨西哥,iOS,AI Replace,0.09857607930916201,non-Organic
2026-02-01T00:00:00,巴西,Android,Details,0.009352301403307256,non-Organic
2026-01-01T00:00:00,巴西,iOS,AI Retouch,0.19587038236032905,non-Organic
2026-04-01T00:00:00,巴西,Android,AI Retouch,0.25029470494132194,non-Organic
2026-01-01T00:00:00,美国,Android,Glowup,0.08444405112800621,non-Organic
2026-04-01T00:00:00,墨西哥,Android,Face Fix,0.029134752136222995,non-Organic
2026-02-01T00:00:00,巴西,Android,Plump,0.02476761617189103,non-Organic
2026-01-01T00:00:00,英国,iOS,Magic,0.3022674685749974,non-Organic
2026-03-01T00:00:00,美国,Android,Resize,0.042041125036309565,non-Organic
2026-02-01T00:00:00,美国,iOS,AI Repair,0.03089588471634974,non-Organic
2026-04-01T00:00:00,英国,iOS,Contour,0.030120545348934276,non-Organic
2026-01-01T00:00:00,英国,iOS,Hair,0.18574397037600282,non-Organic
2026-03-01T00:00:00,美国,Android,AI Expand,0.03972650948496576,non-Organic
2026-02-01T00:00:00,美国,Android,AI Tattoo,0.023726110245315808,non-Organic
2026-05-01T00:00:00,墨西哥,iOS,AI Tattoo,0.07822500589744788,non-Organic
2026-03-01T00:00:00,英国,iOS,Contour,0.02843452465430377,non-Organic
2026-07-01T00:00:00,美国,iOS,Glowup,0.09311458099332974,non-Organic
2026-05-01T00:00:00,美国,iOS,Contour,0.017703084546283904,non-Organic
2026-07-01T00:00:00,巴西,Android,Dark Circles,0.02717087036281322,non-Organic
2026-06-01T00:00:00,墨西哥,iOS,Face,0.22694638888739338,non-Organic
2026-07-01T00:00:00,巴西,Android,Plump,0.032427056089753555,non-Organic
2026-05-01T00:00:00,巴西,Android,Mykit,0.019252652167894943,non-Organic
2026-04-01T00:00:00,墨西哥,iOS,Contour,0.015098464108071709,non-Organic
2026-02-01T00:00:00,英国,Android,Skin Tone,0.10064030694680849,non-Organic
2026-04-01T00:00:00,美国,iOS,AI Replace,0.016445676245643123,non-Organic
2026-01-01T00:00:00,墨西哥,Android,Makeup,0.12125569048641807,non-Organic
2026-06-01T00:00:00,英国,Android,Effects,0.08959209564381979,non-Organic
