abcode,rate_type,lcx,retention_rate,retention_rate_source,power_a,power_b
28906,adj,348,0.00963411,预估,0.12865807,-0.442884
28906,adj,349,0.00962188,预估,0.12865807,-0.442884
28906,adj,350,0.00960969,预估,0.12865807,-0.442884
28906,adj,351,0.00959756,预估,0.12865807,-0.442884
28906,adj,352,0.00958547,预估,0.12865807,-0.442884
28906,adj,353,0.00957344,预估,0.12865807,-0.442884
28906,adj,354,0.00956145,预估,0.12865807,-0.442884
28906,adj,355,0.00954951,预估,0.12865807,-0.442884
28906,adj,356,0.00953762,预估,0.12865807,-0.442884
28906,adj,357,0.00952578,预估,0.12865807,-0.442884
28906,adj,358,0.00951399,预估,0.12865807,-0.442884
28906,adj,359,0.00950224,预估,0.12865807,-0.442884
28906,adj,360,0.00949054,预估,0.12865807,-0.442884
28906,adj,361,0.00947889,预估,0.12865807,-0.442884
28906,adj,362,0.00946728,预估,0.12865807,-0.442884
28906,adj,363,0.00945572,预估,0.12865807,-0.442884
28906,adj,364,0.00944421,预估,0.12865807,-0.442884
28906,adj,365,0.00943274,预估,0.12865807,-0.442884
28907,raw,1,0.14306154,真实,0.12537737,-0.430209
28907,raw,2,0.09022308,真实,0.12537737,-0.430209
28907,raw,3,0.07184615,真实,0.12537737,-0.430209
28907,raw,4,0.06436923,真实,0.12537737,-0.430209
28907,raw,5,0.05886923,真实,0.12537737,-0.430209
28907,raw,6,0.05580769,真实,0.12537737,-0.430209
28907,raw,7,0.05556923,真实,0.12537737,-0.430209
28907,raw,8,0.05128333,真实,0.12537737,-0.430209
28907,raw,9,0.04839091,真实,0.12537737,-0.430209
28907,raw,10,0.04696000,真实,0.12537737,-0.430209
28907,raw,11,0.04606667,真实,0.12537737,-0.430209
28907,raw,12,0.04360000,真实,0.12537737,-0.430209
28907,raw,13,0.04268571,真实,0.12537737,-0.430209
28907,raw,14,0.04280000,真实,0.12537737,-0.430209
28907,raw,15,0.03910697,预估,0.12537737,-0.430209
28907,raw,16,0.03803610,预估,0.12537737,-0.430209
28907,raw,17,0.03705690,预估,0.12537737,-0.430209
28907,raw,18,0.03615678,预估,0.12537737,-0.430209
28907,raw,19,0.03532547,预估,0.12537737,-0.430209
28907,raw,20,0.03455449,预估,0.12537737,-0.430209
28907,raw,21,0.03383675,预估,0.12537737,-0.430209
28907,raw,22,0.03316629,预估,0.12537737,-0.430209
28907,raw,23,0.03253806,预估,0.12537737,-0.430209
28907,raw,24,0.03194773,预估,0.12537737,-0.430209
28907,raw,25,0.03139156,预估,0.12537737,-0.430209
28907,raw,26,0.03086633,预估,0.12537737,-0.430209
28907,raw,27,0.03036922,预估,0.12537737,-0.430209
28907,raw,28,0.02989778,预估,0.12537737,-0.430209
28907,raw,29,0.02944981,预估,0.12537737,-0.430209
28907,raw,30,0.02902341,预估,0.12537737,-0.430209
28907,raw,31,0.02861687,预估,0.12537737,-0.430209
28907,raw,32,0.02822866,预估,0.12537737,-0.430209
28907,raw,33,0.02785742,预估,0.12537737,-0.430209
28907,raw,34,0.02750194,预估,0.12537737,-0.430209
28907,raw,35,0.02716110,预估,0.12537737,-0.430209
28907,raw,36,0.02683391,预估,0.12537737,-0.430209
28907,raw,37,0.02651947,预估,0.12537737,-0.430209
28907,raw,38,0.02621695,预估,0.12537737,-0.430209
28907,raw,39,0.02592561,预估,0.12537737,-0.430209
28907,raw,40,0.02564476,预估,0.12537737,-0.430209
28907,raw,41,0.02537378,预估,0.12537737,-0.430209
28907,raw,42,0.02511209,预估,0.12537737,-0.430209
28907,raw,43,0.02485916,预估,0.12537737,-0.430209
28907,raw,44,0.02461451,预估,0.12537737,-0.430209
28907,raw,45,0.02437768,预估,0.12537737,-0.430209
28907,raw,46,0.02414826,预估,0.12537737,-0.430209
28907,raw,47,0.02392587,预估,0.12537737,-0.430209
28907,raw,48,0.02371014,预估,0.12537737,-0.430209
28907,raw,49,0.02350075,预估,0.12537737,-0.430209
28907,raw,50,0.02329738,预估,0.12537737,-0.430209
28907,raw,51,0.02309975,预估,0.12537737,-0.430209
28907,raw,52,0.02290758,预估,0.12537737,-0.430209
28907,raw,53,0.02272063,预估,0.12537737,-0.430209
28907,raw,54,0.02253865,预估,0.12537737,-0.430209
28907,raw,55,0.02236143,预估,0.12537737,-0.430209
28907,raw,56,0.02218876,预估,0.12537737,-0.430209
28907,raw,57,0.02202045,预估,0.12537737,-0.430209
28907,raw,58,0.02185630,预估,0.12537737,-0.430209
28907,raw,59,0.02169616,预估,0.12537737,-0.430209
28907,raw,60,0.02153985,预估,0.12537737,-0.430209
28907,raw,61,0.02138722,预估,0.12537737,-0.430209
28907,raw,62,0.02123813,预估,0.12537737,-0.430209
28907,raw,63,0.02109244,预估,0.12537737,-0.430209
28907,raw,64,0.02095002,预估,0.12537737,-0.430209
28907,raw,65,0.02081075,预估,0.12537737,-0.430209
28907,raw,66,0.02067451,预估,0.12537737,-0.430209
28907,raw,67,0.02054119,预估,0.12537737,-0.430209
28907,raw,68,0.02041068,预估,0.12537737,-0.430209
28907,raw,69,0.02028289,预估,0.12537737,-0.430209
28907,raw,70,0.02015773,预估,0.12537737,-0.430209
28907,raw,71,0.02003509,预估,0.12537737,-0.430209
28907,raw,72,0.01991490,预估,0.12537737,-0.430209
28907,raw,73,0.01979708,预估,0.12537737,-0.430209
28907,raw,74,0.01968154,预估,0.12537737,-0.430209
28907,raw,75,0.01956821,预估,0.12537737,-0.430209
28907,raw,76,0.01945702,预估,0.12537737,-0.430209
28907,raw,77,0.01934791,预估,0.12537737,-0.430209
28907,raw,78,0.01924080,预估,0.12537737,-0.430209
28907,raw,79,0.01913564,预估,0.12537737,-0.430209
28907,raw,80,0.01903237,预估,0.12537737,-0.430209
28907,raw,81,0.01893093,预估,0.12537737,-0.430209
28907,raw,82,0.01883126,预估,0.12537737,-0.430209
28907,raw,83,0.01873332,预估,0.12537737,-0.430209
28907,raw,84,0.01863705,预估,0.12537737,-0.430209
28907,raw,85,0.01854240,预估,0.12537737,-0.430209
28907,raw,86,0.01844933,预估,0.12537737,-0.430209
28907,raw,87,0.01835780,预估,0.12537737,-0.430209
28907,raw,88,0.01826776,预估,0.12537737,-0.430209
28907,raw,89,0.01817918,预估,0.12537737,-0.430209
28907,raw,90,0.01809200,预估,0.12537737,-0.430209
28907,raw,91,0.01800620,预估,0.12537737,-0.430209
28907,raw,92,0.01792174,预估,0.12537737,-0.430209
28907,raw,93,0.01783858,预估,0.12537737,-0.430209
28907,raw,94,0.01775669,预估,0.12537737,-0.430209
28907,raw,95,0.01767603,预估,0.12537737,-0.430209
28907,raw,96,0.01759659,预估,0.12537737,-0.430209
28907,raw,97,0.01751831,预估,0.12537737,-0.430209
28907,raw,98,0.01744118,预估,0.12537737,-0.430209
28907,raw,99,0.01736517,预估,0.12537737,-0.430209
28907,raw,100,0.01729025,预估,0.12537737,-0.430209
28907,raw,101,0.01721640,预估,0.12537737,-0.430209
28907,raw,102,0.01714358,预估,0.12537737,-0.430209
28907,raw,103,0.01707177,预估,0.12537737,-0.430209
28907,raw,104,0.01700096,预估,0.12537737,-0.430209
28907,raw,105,0.01693111,预估,0.12537737,-0.430209
28907,raw,106,0.01686221,预估,0.12537737,-0.430209
28907,raw,107,0.01679423,预估,0.12537737,-0.430209
28907,raw,108,0.01672716,预估,0.12537737,-0.430209
28907,raw,109,0.01666096,预估,0.12537737,-0.430209
28907,raw,110,0.01659563,预估,0.12537737,-0.430209
28907,raw,111,0.01653115,预估,0.12537737,-0.430209
28907,raw,112,0.01646749,预估,0.12537737,-0.430209
28907,raw,113,0.01640463,预估,0.12537737,-0.430209
28907,raw,114,0.01634257,预估,0.12537737,-0.430209
28907,raw,115,0.01628128,预估,0.12537737,-0.430209
28907,raw,116,0.01622075,预估,0.12537737,-0.430209
28907,raw,117,0.01616096,预估,0.12537737,-0.430209
28907,raw,118,0.01610190,预估,0.12537737,-0.430209
28907,raw,119,0.01604355,预估,0.12537737,-0.430209
28907,raw,120,0.01598589,预估,0.12537737,-0.430209
28907,raw,121,0.01592892,预估,0.12537737,-0.430209
28907,raw,122,0.01587262,预估,0.12537737,-0.430209
28907,raw,123,0.01581697,预估,0.12537737,-0.430209
28907,raw,124,0.01576197,预估,0.12537737,-0.430209
28907,raw,125,0.01570760,预估,0.12537737,-0.430209
28907,raw,126,0.01565385,预估,0.12537737,-0.430209
28907,raw,127,0.01560070,预估,0.12537737,-0.430209
28907,raw,128,0.01554815,预估,0.12537737,-0.430209
28907,raw,129,0.01549618,预估,0.12537737,-0.430209
28907,raw,130,0.01544479,预估,0.12537737,-0.430209
28907,raw,131,0.01539395,预估,0.12537737,-0.430209
28907,raw,132,0.01534367,预估,0.12537737,-0.430209
28907,raw,133,0.01529394,预估,0.12537737,-0.430209
28907,raw,134,0.01524473,预估,0.12537737,-0.430209
28907,raw,135,0.01519605,预估,0.12537737,-0.430209
28907,raw,136,0.01514787,预估,0.12537737,-0.430209
28907,raw,137,0.01510021,预估,0.12537737,-0.430209
28907,raw,138,0.01505304,预估,0.12537737,-0.430209
28907,raw,139,0.01500635,预估,0.12537737,-0.430209
28907,raw,140,0.01496014,预估,0.12537737,-0.430209
28907,raw,141,0.01491441,预估,0.12537737,-0.430209
28907,raw,142,0.01486913,预估,0.12537737,-0.430209
28907,raw,143,0.01482431,预估,0.12537737,-0.430209
28907,raw,144,0.01477993,预估,0.12537737,-0.430209
28907,raw,145,0.01473599,预估,0.12537737,-0.430209
28907,raw,146,0.01469249,预估,0.12537737,-0.430209
28907,raw,147,0.01464940,预估,0.12537737,-0.430209
28907,raw,148,0.01460674,预估,0.12537737,-0.430209
28907,raw,149,0.01456448,预估,0.12537737,-0.430209
28907,raw,150,0.01452263,预估,0.12537737,-0.430209
28907,raw,151,0.01448118,预估,0.12537737,-0.430209
28907,raw,152,0.01444011,预估,0.12537737,-0.430209
28907,raw,153,0.01439943,预估,0.12537737,-0.430209
28907,raw,154,0.01435913,预估,0.12537737,-0.430209
28907,raw,155,0.01431921,预估,0.12537737,-0.430209
28907,raw,156,0.01427965,预估,0.12537737,-0.430209
28907,raw,157,0.01424044,预估,0.12537737,-0.430209
28907,raw,158,0.01420160,预估,0.12537737,-0.430209
28907,raw,159,0.01416311,预估,0.12537737,-0.430209
28907,raw,160,0.01412496,预估,0.12537737,-0.430209
28907,raw,161,0.01408715,预估,0.12537737,-0.430209
28907,raw,162,0.01404967,预估,0.12537737,-0.430209
28907,raw,163,0.01401252,预估,0.12537737,-0.430209
28907,raw,164,0.01397570,预估,0.12537737,-0.430209
28907,raw,165,0.01393920,预估,0.12537737,-0.430209
28907,raw,166,0.01390301,预估,0.12537737,-0.430209
28907,raw,167,0.01386713,预估,0.12537737,-0.430209
28907,raw,168,0.01383156,预估,0.12537737,-0.430209
28907,raw,169,0.01379629,预估,0.12537737,-0.430209
28907,raw,170,0.01376132,预估,0.12537737,-0.430209
28907,raw,171,0.01372664,预估,0.12537737,-0.430209
28907,raw,172,0.01369225,预估,0.12537737,-0.430209
28907,raw,173,0.01365815,预估,0.12537737,-0.430209
28907,raw,174,0.01362432,预估,0.12537737,-0.430209
28907,raw,175,0.01359077,预估,0.12537737,-0.430209
28907,raw,176,0.01355750,预估,0.12537737,-0.430209
28907,raw,177,0.01352449,预估,0.12537737,-0.430209
28907,raw,178,0.01349175,预估,0.12537737,-0.430209
28907,raw,179,0.01345928,预估,0.12537737,-0.430209
28907,raw,180,0.01342706,预估,0.12537737,-0.430209
28907,raw,181,0.01339509,预估,0.12537737,-0.430209
28907,raw,182,0.01336338,预估,0.12537737,-0.430209
28907,raw,183,0.01333192,预估,0.12537737,-0.430209
28907,raw,184,0.01330070,预估,0.12537737,-0.430209
28907,raw,185,0.01326972,预估,0.12537737,-0.430209
28907,raw,186,0.01323898,预估,0.12537737,-0.430209
28907,raw,187,0.01320847,预估,0.12537737,-0.430209
28907,raw,188,0.01317820,预估,0.12537737,-0.430209
28907,raw,189,0.01314816,预估,0.12537737,-0.430209
28907,raw,190,0.01311835,预估,0.12537737,-0.430209
28907,raw,191,0.01308875,预估,0.12537737,-0.430209
28907,raw,192,0.01305938,预估,0.12537737,-0.430209
28907,raw,193,0.01303023,预估,0.12537737,-0.430209
28907,raw,194,0.01300129,预估,0.12537737,-0.430209
28907,raw,195,0.01297257,预估,0.12537737,-0.430209
28907,raw,196,0.01294405,预估,0.12537737,-0.430209
28907,raw,197,0.01291574,预估,0.12537737,-0.430209
28907,raw,198,0.01288764,预估,0.12537737,-0.430209
28907,raw,199,0.01285974,预估,0.12537737,-0.430209
28907,raw,200,0.01283204,预估,0.12537737,-0.430209
28907,raw,201,0.01280453,预估,0.12537737,-0.430209
28907,raw,202,0.01277722,预估,0.12537737,-0.430209
28907,raw,203,0.01275011,预估,0.12537737,-0.430209
28907,raw,204,0.01272318,预估,0.12537737,-0.430209
28907,raw,205,0.01269644,预估,0.12537737,-0.430209
28907,raw,206,0.01266989,预估,0.12537737,-0.430209
28907,raw,207,0.01264352,预估,0.12537737,-0.430209
28907,raw,208,0.01261734,预估,0.12537737,-0.430209
28907,raw,209,0.01259133,预估,0.12537737,-0.430209
28907,raw,210,0.01256550,预估,0.12537737,-0.430209
28907,raw,211,0.01253984,预估,0.12537737,-0.430209
28907,raw,212,0.01251436,预估,0.12537737,-0.430209
28907,raw,213,0.01248905,预估,0.12537737,-0.430209
28907,raw,214,0.01246391,预估,0.12537737,-0.430209
28907,raw,215,0.01243894,预估,0.12537737,-0.430209
28907,raw,216,0.01241413,预估,0.12537737,-0.430209
28907,raw,217,0.01238949,预估,0.12537737,-0.430209
28907,raw,218,0.01236501,预估,0.12537737,-0.430209
28907,raw,219,0.01234068,预估,0.12537737,-0.430209
28907,raw,220,0.01231652,预估,0.12537737,-0.430209
28907,raw,221,0.01229251,预估,0.12537737,-0.430209
28907,raw,222,0.01226866,预估,0.12537737,-0.430209
28907,raw,223,0.01224496,预估,0.12537737,-0.430209
28907,raw,224,0.01222142,预估,0.12537737,-0.430209
28907,raw,225,0.01219802,预估,0.12537737,-0.430209
28907,raw,226,0.01217477,预估,0.12537737,-0.430209
28907,raw,227,0.01215167,预估,0.12537737,-0.430209
28907,raw,228,0.01212871,预估,0.12537737,-0.430209
28907,raw,229,0.01210590,预估,0.12537737,-0.430209
28907,raw,230,0.01208322,预估,0.12537737,-0.430209
28907,raw,231,0.01206069,预估,0.12537737,-0.430209
28907,raw,232,0.01203830,预估,0.12537737,-0.430209
28907,raw,233,0.01201605,预估,0.12537737,-0.430209
28907,raw,234,0.01199393,预估,0.12537737,-0.430209
28907,raw,235,0.01197194,预估,0.12537737,-0.430209
28907,raw,236,0.01195009,预估,0.12537737,-0.430209
28907,raw,237,0.01192837,预估,0.12537737,-0.430209
28907,raw,238,0.01190679,预估,0.12537737,-0.430209
28907,raw,239,0.01188533,预估,0.12537737,-0.430209
28907,raw,240,0.01186400,预估,0.12537737,-0.430209
28907,raw,241,0.01184279,预估,0.12537737,-0.430209
28907,raw,242,0.01182172,预估,0.12537737,-0.430209
28907,raw,243,0.01180076,预估,0.12537737,-0.430209
28907,raw,244,0.01177993,预估,0.12537737,-0.430209
28907,raw,245,0.01175922,预估,0.12537737,-0.430209
28907,raw,246,0.01173863,预估,0.12537737,-0.430209
28907,raw,247,0.01171816,预估,0.12537737,-0.430209
28907,raw,248,0.01169781,预估,0.12537737,-0.430209
28907,raw,249,0.01167758,预估,0.12537737,-0.430209
28907,raw,250,0.01165746,预估,0.12537737,-0.430209
28907,raw,251,0.01163746,预估,0.12537737,-0.430209
28907,raw,252,0.01161757,预估,0.12537737,-0.430209
28907,raw,253,0.01159779,预估,0.12537737,-0.430209
28907,raw,254,0.01157813,预估,0.12537737,-0.430209
28907,raw,255,0.01155857,预估,0.12537737,-0.430209
28907,raw,256,0.01153912,预估,0.12537737,-0.430209
28907,raw,257,0.01151979,预估,0.12537737,-0.430209
28907,raw,258,0.01150056,预估,0.12537737,-0.430209
28907,raw,259,0.01148143,预估,0.12537737,-0.430209
28907,raw,260,0.01146241,预估,0.12537737,-0.430209
28907,raw,261,0.01144350,预估,0.12537737,-0.430209
28907,raw,262,0.01142469,预估,0.12537737,-0.430209
28907,raw,263,0.01140598,预估,0.12537737,-0.430209
28907,raw,264,0.01138737,预估,0.12537737,-0.430209
28907,raw,265,0.01136887,预估,0.12537737,-0.430209
28907,raw,266,0.01135046,预估,0.12537737,-0.430209
28907,raw,267,0.01133215,预估,0.12537737,-0.430209
28907,raw,268,0.01131394,预估,0.12537737,-0.430209
28907,raw,269,0.01129583,预估,0.12537737,-0.430209
28907,raw,270,0.01127781,预估,0.12537737,-0.430209
28907,raw,271,0.01125989,预估,0.12537737,-0.430209
28907,raw,272,0.01124206,预估,0.12537737,-0.430209
28907,raw,273,0.01122433,预估,0.12537737,-0.430209
28907,raw,274,0.01120668,预估,0.12537737,-0.430209
28907,raw,275,0.01118913,预估,0.12537737,-0.430209
28907,raw,276,0.01117168,预估,0.12537737,-0.430209
28907,raw,277,0.01115431,预估,0.12537737,-0.430209
28907,raw,278,0.01113703,预估,0.12537737,-0.430209
28907,raw,279,0.01111984,预估,0.12537737,-0.430209
28907,raw,280,0.01110273,预估,0.12537737,-0.430209
28907,raw,281,0.01108572,预估,0.12537737,-0.430209
28907,raw,282,0.01106879,预估,0.12537737,-0.430209
28907,raw,283,0.01105195,预估,0.12537737,-0.430209
28907,raw,284,0.01103519,预估,0.12537737,-0.430209
28907,raw,285,0.01101851,预估,0.12537737,-0.430209
28907,raw,286,0.01100192,预估,0.12537737,-0.430209
28907,raw,287,0.01098541,预估,0.12537737,-0.430209
28907,raw,288,0.01096899,预估,0.12537737,-0.430209
28907,raw,289,0.01095264,预估,0.12537737,-0.430209
28907,raw,290,0.01093638,预估,0.12537737,-0.430209
28907,raw,291,0.01092020,预估,0.12537737,-0.430209
28907,raw,292,0.01090409,预估,0.12537737,-0.430209
28907,raw,293,0.01088807,预估,0.12537737,-0.430209
28907,raw,294,0.01087212,预估,0.12537737,-0.430209
28907,raw,295,0.01085625,预估,0.12537737,-0.430209
28907,raw,296,0.01084045,预估,0.12537737,-0.430209
28907,raw,297,0.01082474,预估,0.12537737,-0.430209
28907,raw,298,0.01080909,预估,0.12537737,-0.430209
28907,raw,299,0.01079353,预估,0.12537737,-0.430209
28907,raw,300,0.01077803,预估,0.12537737,-0.430209
28907,raw,301,0.01076261,预估,0.12537737,-0.430209
28907,raw,302,0.01074727,预估,0.12537737,-0.430209
28907,raw,303,0.01073199,预估,0.12537737,-0.430209
28907,raw,304,0.01071679,预估,0.12537737,-0.430209
28907,raw,305,0.01070166,预估,0.12537737,-0.430209
28907,raw,306,0.01068660,预估,0.12537737,-0.430209
28907,raw,307,0.01067161,预估,0.12537737,-0.430209
28907,raw,308,0.01065669,预估,0.12537737,-0.430209
28907,raw,309,0.01064184,预估,0.12537737,-0.430209
28907,raw,310,0.01062706,预估,0.12537737,-0.430209
28907,raw,311,0.01061235,预估,0.12537737,-0.430209
28907,raw,312,0.01059770,预估,0.12537737,-0.430209
28907,raw,313,0.01058312,预估,0.12537737,-0.430209
28907,raw,314,0.01056861,预估,0.12537737,-0.430209
28907,raw,315,0.01055416,预估,0.12537737,-0.430209
28907,raw,316,0.01053978,预估,0.12537737,-0.430209
28907,raw,317,0.01052546,预估,0.12537737,-0.430209
28907,raw,318,0.01051121,预估,0.12537737,-0.430209
28907,raw,319,0.01049702,预估,0.12537737,-0.430209
28907,raw,320,0.01048290,预估,0.12537737,-0.430209
28907,raw,321,0.01046884,预估,0.12537737,-0.430209
28907,raw,322,0.01045484,预估,0.12537737,-0.430209
28907,raw,323,0.01044090,预估,0.12537737,-0.430209
28907,raw,324,0.01042702,预估,0.12537737,-0.430209
28907,raw,325,0.01041321,预估,0.12537737,-0.430209
28907,raw,326,0.01039945,预估,0.12537737,-0.430209
28907,raw,327,0.01038576,预估,0.12537737,-0.430209
28907,raw,328,0.01037213,预估,0.12537737,-0.430209
28907,raw,329,0.01035855,预估,0.12537737,-0.430209
28907,raw,330,0.01034504,预估,0.12537737,-0.430209
28907,raw,331,0.01033158,预估,0.12537737,-0.430209
28907,raw,332,0.01031818,预估,0.12537737,-0.430209
28907,raw,333,0.01030484,预估,0.12537737,-0.430209
28907,raw,334,0.01029155,预估,0.12537737,-0.430209
28907,raw,335,0.01027833,预估,0.12537737,-0.430209
28907,raw,336,0.01026515,预估,0.12537737,-0.430209
28907,raw,337,0.01025204,预估,0.12537737,-0.430209
28907,raw,338,0.01023898,预估,0.12537737,-0.430209
28907,raw,339,0.01022597,预估,0.12537737,-0.430209
28907,raw,340,0.01021302,预估,0.12537737,-0.430209
28907,raw,341,0.01020013,预估,0.12537737,-0.430209
28907,raw,342,0.01018729,预估,0.12537737,-0.430209
28907,raw,343,0.01017450,预估,0.12537737,-0.430209
28907,raw,344,0.01016176,预估,0.12537737,-0.430209
28907,raw,345,0.01014908,预估,0.12537737,-0.430209
28907,raw,346,0.01013645,预估,0.12537737,-0.430209
28907,raw,347,0.01012388,预估,0.12537737,-0.430209
28907,raw,348,0.01011135,预估,0.12537737,-0.430209
28907,raw,349,0.01009888,预估,0.12537737,-0.430209
28907,raw,350,0.01008645,预估,0.12537737,-0.430209
28907,raw,351,0.01007408,预估,0.12537737,-0.430209
28907,raw,352,0.01006176,预估,0.12537737,-0.430209
28907,raw,353,0.01004948,预估,0.12537737,-0.430209
28907,raw,354,0.01003726,预估,0.12537737,-0.430209
28907,raw,355,0.01002509,预估,0.12537737,-0.430209
28907,raw,356,0.01001296,预估,0.12537737,-0.430209
28907,raw,357,0.01000089,预估,0.12537737,-0.430209
28907,raw,358,0.00998886,预估,0.12537737,-0.430209
28907,raw,359,0.00997688,预估,0.12537737,-0.430209
28907,raw,360,0.00996495,预估,0.12537737,-0.430209
28907,raw,361,0.00995306,预估,0.12537737,-0.430209
28907,raw,362,0.00994123,预估,0.12537737,-0.430209
28907,raw,363,0.00992943,预估,0.12537737,-0.430209
28907,raw,364,0.00991769,预估,0.12537737,-0.430209
28907,raw,365,0.00990599,预估,0.12537737,-0.430209
28907,adj,1,0.14612275,真实,0.12849194,-0.430967
28907,adj,2,0.09250834,真实,0.12849194,-0.430967
28907,adj,3,0.07358781,真实,0.12849194,-0.430967
28907,adj,4,0.06584885,真实,0.12849194,-0.430967
28907,adj,5,0.06075106,真实,0.12849194,-0.430967
28907,adj,6,0.05755081,真实,0.12849194,-0.430967
28907,adj,7,0.05721662,真实,0.12849194,-0.430967
28907,adj,8,0.05220797,真实,0.12849194,-0.430967
28907,adj,9,0.04919662,真实,0.12849194,-0.430967
28907,adj,10,0.04764420,真实,0.12849194,-0.430967
28907,adj,11,0.04645981,真实,0.12849194,-0.430967
28907,adj,12,0.04457361,真实,0.12849194,-0.430967
28907,adj,13,0.04390451,真实,0.12849194,-0.430967
28907,adj,14,0.04421601,真实,0.12849194,-0.430967
28907,adj,15,0.03999625,预估,0.12849194,-0.430967
28907,adj,16,0.03889912,预估,0.12849194,-0.430967
28907,adj,17,0.03789596,预估,0.12849194,-0.430967
28907,adj,18,0.03697386,预估,0.12849194,-0.430967
28907,adj,19,0.03612228,预估,0.12849194,-0.430967
28907,adj,20,0.03533253,预估,0.12849194,-0.430967
28907,adj,21,0.03459735,预估,0.12849194,-0.430967
28907,adj,22,0.03391063,预估,0.12849194,-0.430967
28907,adj,23,0.03326718,预估,0.12849194,-0.430967
28907,adj,24,0.03266256,预估,0.12849194,-0.430967
28907,adj,25,0.03209296,预估,0.12849194,-0.430967
28907,adj,26,0.03155506,预估,0.12849194,-0.430967
28907,adj,27,0.03104597,预估,0.12849194,-0.430967
28907,adj,28,0.03056317,预估,0.12849194,-0.430967
28907,adj,29,0.03010444,预估,0.12849194,-0.430967
28907,adj,30,0.02966779,预估,0.12849194,-0.430967
28907,adj,31,0.02925150,预估,0.12849194,-0.430967
28907,adj,32,0.02885398,预估,0.12849194,-0.430967
28907,adj,33,0.02847386,预估,0.12849194,-0.430967
28907,adj,34,0.02810987,预估,0.12849194,-0.430967
28907,adj,35,0.02776089,预估,0.12849194,-0.430967
28907,adj,36,0.02742589,预估,0.12849194,-0.430967
28907,adj,37,0.02710395,预估,0.12849194,-0.430967
28907,adj,38,0.02679422,预估,0.12849194,-0.430967
28907,adj,39,0.02649595,预估,0.12849194,-0.430967
28907,adj,40,0.02620842,预估,0.12849194,-0.430967
28907,adj,41,0.02593099,预估,0.12849194,-0.430967
28907,adj,42,0.02566309,预估,0.12849194,-0.430967
28907,adj,43,0.02540416,预估,0.12849194,-0.430967
28907,adj,44,0.02515370,预估,0.12849194,-0.430967
28907,adj,45,0.02491126,预估,0.12849194,-0.430967
28907,adj,46,0.02467641,预估,0.12849194,-0.430967
28907,adj,47,0.02444876,预估,0.12849194,-0.430967
28907,adj,48,0.02422793,预估,0.12849194,-0.430967
28907,adj,49,0.02401359,预估,0.12849194,-0.430967
28907,adj,50,0.02380541,预估,0.12849194,-0.430967
28907,adj,51,0.02360312,预估,0.12849194,-0.430967
28907,adj,52,0.02340642,预估,0.12849194,-0.430967
28907,adj,53,0.02321506,预估,0.12849194,-0.430967
28907,adj,54,0.02302879,预估,0.12849194,-0.430967
28907,adj,55,0.02284740,预估,0.12849194,-0.430967
28907,adj,56,0.02267067,预估,0.12849194,-0.430967
28907,adj,57,0.02249840,预估,0.12849194,-0.430967
28907,adj,58,0.02233040,预估,0.12849194,-0.430967
28907,adj,59,0.02216649,预估,0.12849194,-0.430967
28907,adj,60,0.02200651,预估,0.12849194,-0.430967
28907,adj,61,0.02185030,预估,0.12849194,-0.430967
28907,adj,62,0.02169772,预估,0.12849194,-0.430967
28907,adj,63,0.02154861,预估,0.12849194,-0.430967
28907,adj,64,0.02140286,预估,0.12849194,-0.430967
28907,adj,65,0.02126033,预估,0.12849194,-0.430967
28907,adj,66,0.02112090,预估,0.12849194,-0.430967
28907,adj,67,0.02098446,预估,0.12849194,-0.430967
28907,adj,68,0.02085090,预估,0.12849194,-0.430967
28907,adj,69,0.02072013,预估,0.12849194,-0.430967
28907,adj,70,0.02059204,预估,0.12849194,-0.430967
28907,adj,71,0.02046654,预估,0.12849194,-0.430967
28907,adj,72,0.02034355,预估,0.12849194,-0.430967
28907,adj,73,0.02022298,预估,0.12849194,-0.430967
28907,adj,74,0.02010474,预估,0.12849194,-0.430967
28907,adj,75,0.01998878,预估,0.12849194,-0.430967
28907,adj,76,0.01987500,预估,0.12849194,-0.430967
28907,adj,77,0.01976335,预估,0.12849194,-0.430967
28907,adj,78,0.01965375,预估,0.12849194,-0.430967
28907,adj,79,0.01954614,预估,0.12849194,-0.430967
28907,adj,80,0.01944047,预估,0.12849194,-0.430967
28907,adj,81,0.01933667,预估,0.12849194,-0.430967
28907,adj,82,0.01923469,预估,0.12849194,-0.430967
28907,adj,83,0.01913447,预估,0.12849194,-0.430967
28907,adj,84,0.01903596,预估,0.12849194,-0.430967
28907,adj,85,0.01893912,预估,0.12849194,-0.430967
28907,adj,86,0.01884390,预估,0.12849194,-0.430967
28907,adj,87,0.01875024,预估,0.12849194,-0.430967
28907,adj,88,0.01865812,预估,0.12849194,-0.430967
28907,adj,89,0.01856748,预估,0.12849194,-0.430967
28907,adj,90,0.01847829,预估,0.12849194,-0.430967
28907,adj,91,0.01839050,预估,0.12849194,-0.430967
28907,adj,92,0.01830408,预估,0.12849194,-0.430967
28907,adj,93,0.01821900,预估,0.12849194,-0.430967
28907,adj,94,0.01813522,预估,0.12849194,-0.430967
28907,adj,95,0.01805270,预估,0.12849194,-0.430967
28907,adj,96,0.01797141,预估,0.12849194,-0.430967
28907,adj,97,0.01789133,预估,0.12849194,-0.430967
28907,adj,98,0.01781242,预估,0.12849194,-0.430967
